date,week_label,theme,fiedler,n_stocks,n_edges,mean_correlation,is_connected
2026-01-28,2026-01-28,야놀자(Yanolja),1.0,6,7,0.24090234218925385,True
2026-01-28,2026-01-28,"스포츠행사 수혜(올림픽, 월드컵 등)",2.6672509327427427,9,24,0.3136684807755383,True
2026-01-28,2026-01-28,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),0.0,18,61,0.18282990075619002,False
2026-01-28,2026-01-28,시멘트/레미콘,0.0,14,34,0.14347771981561216,False
2026-01-28,2026-01-28,보안주(정보),0.0,51,488,0.19794454866982464,False
2026-01-28,2026-01-28,아스콘(아스팔트 콘크리트),0.3003718517246826,8,8,0.14277019170704355,True
2026-01-28,2026-01-28,공작기계,0.0,14,7,0.029376600415055798,False
2026-01-28,2026-01-28,3D 낸드(NAND),0.0,21,147,0.34615362129009897,False
2026-01-28,2026-01-28,HBM(고대역폭메모리),0.9568146829015722,35,349,0.2883278357309154,True
2026-01-28,2026-01-28,CXL(컴퓨트익스프레스링크),0.0,15,40,0.16915683742255555,False
2026-01-28,2026-01-28,"백신/진단시약/방역(신종플루, AI 등)",2.623407610097396,46,448,0.20227686868599498,True
2026-01-28,2026-01-28,강관업체(Steel pipe),0.0,12,19,0.1428109617397541,False
2026-01-28,2026-01-28,조림사업,0.5880704601676116,12,19,0.12383318289170367,True
2026-01-28,2026-01-28,남-북-러 가스관사업,0.0,18,34,0.12904979125989177,False
2026-01-28,2026-01-28,여행,2.2872065604129173,9,21,0.28175846215075034,True
2026-01-28,2026-01-28,3D 프린터,0.0,10,8,0.1029080526858844,False
2026-01-28,2026-01-28,증강현실(AR),1.2497520848825266e-15,23,49,0.09945560248118575,True
2026-01-28,2026-01-28,아프리카 돼지열병(ASF),1.700698378657888,33,206,0.19949493028463405,True
2026-01-28,2026-01-28,제대혈,0.0,6,5,0.20559604726633343,False
2026-01-28,2026-01-28,지역화폐,5.0,5,10,0.6006506134873786,True
2026-01-28,2026-01-28,태풍 및 장마,0.9259876229483985,11,26,0.2237039642042053,True
2026-01-28,2026-01-28,남북경협,0.7637045820183609,28,105,0.17787635662519843,True
2026-01-28,2026-01-28,그래핀,0.0,13,11,0.07350608287201348,False
2026-01-28,2026-01-28,핵융합에너지,0.21129964788619954,9,10,0.14716456174113451,True
2026-01-28,2026-01-28,NI(네트워크통합),1.8929036232745227,7,15,0.33806397041631053,True
2026-01-28,2026-01-28,백화점,0.0,7,6,0.22975804999695537,False
2026-01-28,2026-01-28,육계,0.0,9,14,0.21317779940818526,False
2026-01-28,2026-01-28,테마파크,0.0,6,5,0.2045998211310501,False
2026-01-28,2026-01-28,LED장비,0.0,12,26,0.20842677440414326,False
2026-01-28,2026-01-28,제지,0.0,14,19,0.10698290190766567,False
2026-01-28,2026-01-28,터치패널(스마트폰/태블릿PC 등),0.0,10,7,,False
2026-01-28,2026-01-28,원격진료/비대면진료(U-Healthcare),0.0,24,91,0.16788812466867867,False
2026-01-28,2026-01-28,치아 치료(임플란트 등),0.0,14,37,0.22021740526406036,False
2026-01-28,2026-01-28,mRNA(메신저 리보핵산),0.0,16,37,0.13836703802067474,False
2026-01-28,2026-01-28,MLCC(적층세라믹콘덴서),1.2262467944083142,11,25,0.23174213410133399,True
2026-01-28,2026-01-28,뉴로모픽 반도체,1.9999999999999991,7,16,0.4398654371305576,True
2026-01-28,2026-01-28,의료AI,0.7480997937815033,29,122,0.10156571045399118,True
2026-01-28,2026-01-28,모더나(MODERNA),0.0,6,4,0.1771547392338345,False
2026-01-28,2026-01-28,DMZ 평화공원,0.37770939321306246,19,40,0.10143749883880149,True
2026-01-28,2026-01-28,전자파,0.0,13,19,0.04324936592719327,False
2026-01-28,2026-01-28,골판지 제조,0.0,12,12,0.0875451279028326,False
2026-01-28,2026-01-28,"구충제(펜벤다졸, 이버멕틴 등)",0.0,11,11,0.08110926359525901,False
2026-01-28,2026-01-28,토스(toss),0.939337754156198,7,10,0.2337143533538743,True
2026-01-28,2026-01-28,보톡스(보툴리눔톡신),0.0,14,46,0.24635432285594355,False
2026-01-28,2026-01-28,미용기기,2.7536720591678048,19,111,0.25825191036140993,True
2026-01-28,2026-01-28,원자력발전소 해체,0.0,16,64,0.27153782810145544,False
2026-01-28,2026-01-28,화이자(PFIZER),0.3248691294333539,6,6,0.1987606417445277,True
2026-01-28,2026-01-28,화학섬유,0.0,10,12,0.13190559659883744,False
2026-01-28,2026-01-28,생명보험,0.0,7,3,0.1407306018544719,False
2026-01-28,2026-01-28,바이오인식(생체인식),0.0,20,49,0.10295353951680511,False
2026-01-28,2026-01-28,탈 플라스틱(친환경/생분해성 등),0.0,8,5,0.08625227104467366,False
2026-01-28,2026-01-28,피팅(관이음쇠)/밸브,2.7190192414178083,9,27,0.3589658021192149,True
2026-01-28,2026-01-28,렌터카,0.0,4,3,0.16069182260853435,False
2026-01-28,2026-01-28,낙태/피임,0.0,4,2,0.18075383286099125,False
2026-01-28,2026-01-28,보안주(물리),0.0,20,26,,False
2026-01-28,2026-01-28,CCTV＆DVR,0.0,9,3,,False
2026-01-28,2026-01-28,자전거,1.0,4,3,0.08232412972748608,True
2026-01-28,2026-01-28,전기자전거,0.0,6,3,0.07749122580273535,False
2026-01-28,2026-01-28,4대강 복원,0.0,7,6,0.12019776433961328,False
2026-01-28,2026-01-28,폐기물처리,0.8299135133739665,5,6,0.2820425204271664,True
2026-01-28,2026-01-28,유심(USIM),1.1102230246251565e-16,6,4,0.13047647213544566,True
2026-02-04,2026-02-04,반도체 재료/부품,4.356604059924013,68,1199,0.27837151098864643,True
2026-02-04,2026-02-04,냉각시스템(액침냉각 등),1.926041101038438,13,48,0.32454593604026705,True
2026-02-04,2026-02-04,여름,1.9349445253080348,30,194,0.22497686411799692,True
2026-02-04,2026-02-04,밸류업(24년 기업가치 제고계획 발표),0.0,101,2860,,False
2026-02-04,2026-02-04,지주사,4.858212606269381,155,5540,0.23044158707950035,True
2026-02-04,2026-02-04,항공/저가 항공사(LCC),0.873454717448105,10,28,0.3011235737535057,True
2026-02-04,2026-02-04,페인트,0.0,8,18,0.300310642021642,False
2026-02-04,2026-02-04,OLED(유기 발광 다이오드),1.860712963998781,88,1300,0.17295289403832645,True
2026-02-04,2026-02-04,맥신(MXene),0.0,11,13,0.12630626611804022,False
2026-02-04,2026-02-04,반도체 장비,2.9275541505366167,97,2456,0.2686426804545931,True
2026-02-04,2026-02-04,플렉서블 디스플레이,0.0,27,140,0.20558272162695548,False
2026-02-04,2026-02-04,통신장비,2.5013632966052266,48,394,0.18316223288944355,True
2026-02-04,2026-02-04,우주항공산업(누리호/인공위성 등),0.988424590548712,30,201,0.2372373202034739,True
2026-02-04,2026-02-04,밸류업(25년 기업가치 제고계획 발표),0.9749650831299701,79,1186,0.19514030171408667,True
2026-02-04,2026-02-04,코리아 밸류업 지수(Korea Value-up Index),3.896653554742501,118,1981,0.11278466602651124,True
2026-02-04,2026-02-04,소매유통,1.9017325626348542,24,117,0.2246980038144172,True
2026-02-04,2026-02-04,편의점,0.9999999999999991,7,16,0.3715156279061866,True
2026-02-04,2026-02-04,자동차부품,5.665400798766141,158,3351,0.1326917812623111,True
2026-02-04,2026-02-04,은행,5.892903623274526,11,49,0.5190561800524096,True
2026-02-04,2026-02-04,日제품 불매운동(수혜),0.0,20,85,0.23091751661422266,False
2026-02-04,2026-02-04,패션/의류,0.0,62,492,0.11914448126385761,False
2026-02-04,2026-02-04,슈퍼박테리아,0.0,10,24,0.24062730340450744,False
2026-02-04,2026-02-04,유전자 치료제/분석,0.898195163492843,42,292,0.16463105866872713,True
2026-02-04,2026-02-04,면역항암제,0.0,33,205,0.2011767724062625,False
2026-02-04,2026-02-04,사료,0.7778706773042953,22,98,0.2229977987486041,True
2026-02-04,2026-02-04,김밥(냉동김밥 등),0.8074175964327479,7,11,0.26911325973912203,True
2026-02-04,2026-02-04,홈쇼핑,1.7726606210573497,8,18,0.3372810933163389,True
2026-02-04,2026-02-04,음식료업종,3.6807671437136684,70,948,0.1943927417765323,True
2026-02-04,2026-02-04,환율하락 수혜,1.8629537695817957,24,124,0.2643174060523242,True
2026-02-04,2026-02-04,음원/음반,0.5830830065370136,17,49,0.20071459625797747,True
2026-02-04,2026-02-04,수산,0.6318731976457099,11,29,0.28578460759576724,True
2026-02-04,2026-02-04,엔터테인먼트,0.9383918187856305,33,219,0.20219637139553742,True
2026-02-04,2026-02-04,메타버스(Metaverse),2.590067757025967,54,437,0.15516543362607788,True
2026-02-04,2026-02-04,영상콘텐츠,0.3910110638779099,37,343,0.25903204295899285,True
2026-02-04,2026-02-04,코로나19(진단/치료제/백신 개발 등),0.9907042581590854,80,1167,0.18875995107097582,True
2026-02-04,2026-02-04,구제역/광우병 수혜,0.9613181365656122,22,124,0.2766368434610167,True
2026-02-04,2026-02-04,미디어(방송/신문),0.7151768625424649,13,26,0.15755285890366763,True
2026-02-04,2026-02-04,영화,0.0,14,29,0.14788351054771479,False
2026-02-04,2026-02-04,마이크로바이옴,1.8203380078039202,21,97,0.21890826586118406,True
2026-02-04,2026-02-04,코로나19(진단키트),0.0,45,406,0.2088778565776201,False
2026-02-04,2026-02-04,종합 물류,0.0,18,88,0.27211034349958724,False
2026-02-04,2026-02-04,제약업체,0.9086649247450437,95,2087,0.2320120471636938,True
2026-02-04,2026-02-04,화장품,2.867893528999304,100,1573,0.14793384243208269,True
2026-02-04,2026-02-04,수자원(양적/질적 개선),1.7655702491102725,32,199,0.21128446565491654,True
2026-02-04,2026-02-04,스마트홈(홈네트워크),0.0,27,101,0.14967381150743345,False
2026-02-04,2026-02-04,스마트그리드(지능형전력망),0.0,22,73,0.14056735943535292,False
2026-02-04,2026-02-04,반도체 대표주(생산),0.0,6,10,0.32065993470252857,False
2026-02-04,2026-02-04,손해보험,0.8637396983343587,10,26,0.3383245858007726,True
2026-02-04,2026-02-04,시스템반도체,1.9424549342659079,60,829,0.2500799133014736,True
2026-02-04,2026-02-04,SI(시스템통합),0.0,35,155,0.1281819302764638,False
2026-02-04,2026-02-04,클라우드 컴퓨팅,0.9228809222789411,37,248,0.1921061790430964,True
2026-02-04,2026-02-04,교육/온라인 교육,0.0,30,117,0.12505566725260184,False
2026-02-04,2026-02-04,스마트카(SMART CAR),0.797192791337941,17,37,0.13057041338902187,True
2026-02-04,2026-02-04,기업인수목적회사(SPAC),0.0,65,666,,False
2026-02-04,2026-02-04,증권,0.0,26,288,0.5828901946880886,False
2026-02-04,2026-02-04,태양광에너지,0.0,56,654,0.2232178089985331,False
2026-02-04,2026-02-04,풍력에너지,0.8541171496928108,42,443,0.25547995383925115,True
2026-02-04,2026-02-04,4차산업 수혜주,1.2507612089166174,46,354,0.16995533645734148,True
2026-02-04,2026-02-04,자율주행차,1.895673649128114,61,443,0.1380807173128608,True
2026-02-04,2026-02-04,2차전지,0.0,158,5685,,False
2026-02-04,2026-02-04,2차전지(소재/부품),0.0,88,1835,0.2585849688235877,False
2026-02-04,2026-02-04,비철금속,0.0,26,110,0.17140900547613352,False
2026-02-04,2026-02-04,건설 대표주,7.0,9,35,0.5098638235102356,True
2026-02-04,2026-02-04,GTX(수도권 광역급행철도),0.7051157210854655,29,209,0.261331268926197,True
2026-02-04,2026-02-04,원자력발전,2.929572859011137,57,1065,0.3304968025522262,True
2026-02-04,2026-02-04,두나무(Dunamu),0.0,13,49,0.37510224410626836,False
2026-02-04,2026-02-04,마켓컬리(kurly),1.3421284358804657,12,29,0.21574218420538288,True
2026-02-04,2026-02-04,퓨리오사AI,1.9463626455492467,9,23,0.33326772315101283,True
2026-02-04,2026-02-04,창투사,0.0,21,157,0.3688623266255263,False
2026-02-04,2026-02-04,일자리(취업),1.965958164196508,9,26,0.36481163011964207,True
2026-02-04,2026-02-04,철강 중소형,1.5858262706838149,41,268,0.13811498326576208,True
2026-02-04,2026-02-04,폐배터리,0.7042306100330307,25,108,0.21665082721330453,True
2026-02-04,2026-02-04,건강기능식품,0.8077232946058535,56,399,0.12201124778240419,True
2026-02-04,2026-02-04,메르스 코로나 바이러스,0.906252019226854,24,70,0.1540315963307876,True
2026-02-04,2026-02-04,마이코플라스마 폐렴,0.0,12,29,0.2465858520034034,False
2026-02-04,2026-02-04,비만치료제,0.9522142217038594,39,349,0.23062822884742562,True
2026-02-04,2026-02-04,수소차(연료전지/부품/충전소 등),0.9813276945810759,82,1102,0.16571734360039173,True
2026-02-04,2026-02-04,LPG(액화석유가스),0.9999999999999988,10,35,0.38899945283470855,True
2026-02-04,2026-02-04,셰일가스(Shale Gas),0.0,14,49,0.27303822750947937,False
2026-02-04,2026-02-04,가상현실(VR),1.712428067228599,34,192,0.16204259787218678,True
2026-02-04,2026-02-04,2차전지(LFP/리튬인산철),0.0,15,42,,False
2026-02-04,2026-02-04,페라이트,0.0,16,38,0.21236623548857106,False
2026-02-04,2026-02-04,희귀금속(희토류 등),0.5002370532267822,17,40,0.1690392197963216,True
2026-02-04,2026-02-04,쿠팡(coupang),0.0,23,93,0.2052107994004651,False
2026-02-04,2026-02-04,리츠(REITs),0.6955623074148017,24,112,0.2049224187871442,True
2026-02-04,2026-02-04,NFT(대체불가토큰),0.0,22,144,0.37225100510089076,False
2026-02-04,2026-02-04,가상화폐(비트코인 등),0.0,31,289,0.310507522090531,False
2026-02-04,2026-02-04,광고,0.0,26,96,0.16052895432602773,False
2026-02-04,2026-02-04,코로나19(음압병실/음압구급차),0.0,7,5,0.12885392973367496,False
2026-02-04,2026-02-04,카지노,2.381966011250105,6,11,0.3283704172547404,True
2026-02-04,2026-02-04,국내 상장 중국기업,0.8849585984903733,13,45,0.26595329729664413,True
2026-02-04,2026-02-04,인터넷은행,0.0,34,266,0.23001654459871046,False
2026-02-04,2026-02-04,호텔/리조트,3.2783872784284815,16,61,0.24451584542554397,True
2026-02-04,2026-02-04,자원개발,0.0,16,57,0.2222601534487954,False
2026-02-04,2026-02-04,콜드체인(저온 유통),3.408536926529249,14,56,0.28486238291472094,True
2026-02-04,2026-02-04,종합상사,0.0,13,49,0.3355856530574173,False
2026-02-04,2026-02-04,UAM(도심항공모빌리티),0.9010759295861765,30,152,0.18770033359289423,True
2026-02-04,2026-02-04,모듈러주택,1.9519200500050506,11,37,0.30291990727178025,True
2026-02-04,2026-02-04,윤활유,0.959375776652917,8,18,0.2969282639108649,True
2026-02-04,2026-02-04,정유,1.9999999999999998,4,5,0.4663591363334916,True
2026-02-04,2026-02-04,LNG(액화천연가스),0.0,29,237,,False
2026-02-04,2026-02-04,유리 기판,0.9910635075302416,21,141,0.34265484374775634,True
2026-02-04,2026-02-04,2차전지(장비),1.7202971339392172,52,589,0.23639596713790115,True
2026-02-04,2026-02-04,면세점,0.0,8,13,0.19124911554193205,False
2026-02-04,2026-02-04,철도,2.768411912542428,47,331,0.1465251467713116,True
2026-02-04,2026-02-04,재난/안전(지진/화재 등),0.38393986546146575,25,90,0.14102960058069666,True
2026-02-04,2026-02-04,사물인터넷,2.0622850423909584,34,168,0.15966637915210538,True
2026-02-04,2026-02-04,방위산업/전쟁 및 테러,1.8965485374966708,59,567,0.17402050916705625,True
2026-02-04,2026-02-04,조선,0.0,9,23,,False
2026-02-04,2026-02-04,전력저장장치(ESS),0.0,53,600,0.227973430446698,False
2026-02-04,2026-02-04,건설기계,2.873635996145837,23,145,0.2705753609662408,True
2026-02-04,2026-02-04,우크라이나 재건,1.8481164982195264,41,381,0.23653901670068112,True
2026-02-04,2026-02-04,전력설비,0.0,35,357,0.2871141136448739,False
2026-02-04,2026-02-04,조선기자재,1.979728661615252,36,440,0.36857816951424255,True
2026-02-04,2026-02-04,엠폭스(원숭이두창),0.0,20,98,0.27547976316183237,False
2026-02-04,2026-02-04,건설 중소형,1.9667156132104013,32,285,0.28491013103599494,True
2026-02-04,2026-02-04,줄기세포,0.951758522304804,21,79,0.1935808884442322,True
2026-02-04,2026-02-04,고령화 사회(노인복지),0.0,43,308,0.1760086219124515,False
2026-02-04,2026-02-04,의료기기,0.0,88,2343,,False
2026-02-04,2026-02-04,치매,2.7196765495045825,55,595,0.19860965095489785,True
2026-02-04,2026-02-04,마리화나(대마),0.0,11,18,0.23132480559904875,False
2026-02-04,2026-02-04,리비안(RIVIAN),0.0,24,93,0.15685419042175452,False
2026-02-04,2026-02-04,전기차,1.970312872198131,115,1938,0.15125018455444,True
2026-02-04,2026-02-04,자동차 대표주,0.0,9,17,0.2711398802655681,False
2026-02-04,2026-02-04,해운,3.000000000000001,6,13,0.4210493986605131,True
2026-02-04,2026-02-04,온디바이스 AI,0.9835309744847285,27,223,0.31864099291554776,True
2026-02-04,2026-02-04,타이어,1.9083978798840877,13,47,0.2938442268116395,True
2026-02-04,2026-02-04,도시가스,0.0,9,27,0.40542924767081573,False
2026-02-04,2026-02-04,겨울,2.6281481415735763,22,126,0.2792864989432247,True
2026-02-04,2026-02-04,탈모 치료,0.0,22,53,0.12323561295564156,False
2026-02-04,2026-02-04,코로나19(치료제/백신 개발 등),0.0,33,189,0.18218535045535625,False
2026-02-04,2026-02-04,황사/미세먼지,0.0,28,112,0.16244390078971896,False
2026-02-04,2026-02-04,마스크,0.0,24,92,0.17020510806058028,False
2026-02-04,2026-02-04,전선,0.0,9,28,0.4730174999339052,False
2026-02-04,2026-02-04,카카오뱅크(kakao BANK),0.0,11,29,0.2618018114236569,False
2026-02-04,2026-02-04,STO(토큰증권 발행),0.9956745176351972,29,307,0.42629713515158085,True
2026-02-04,2026-02-04,리모델링/인테리어,1.9036167873133234,25,139,0.21974915819982097,True
2026-02-04,2026-02-04,전자결제(전자화폐),0.0,15,72,0.38951059610843153,False
2026-02-04,2026-02-04,핀테크(FinTech),0.8305589917664649,37,361,0.29024803161843843,True
2026-02-04,2026-02-04,모바일콘텐츠(스마트폰/태블릿PC),0.9824066943732418,38,394,0.2717337630693915,True
2026-02-04,2026-02-04,애플페이,0.0,10,26,0.2780648076658415,False
2026-02-04,2026-02-04,삼성페이,0.9460954784646628,28,217,0.28020789435690135,True
2026-02-04,2026-02-04,철강 주요종목,0.9449703426593263,11,25,0.2942277633298703,True
2026-02-04,2026-02-04,농업,0.0,27,131,0.1765231075833726,False
2026-02-04,2026-02-04,비료,1.0465070302824495,12,33,0.21750441880081553,True
2026-02-04,2026-02-04,요소수,6.717574960043558e-16,5,3,0.2069376452023298,True
2026-02-04,2026-02-04,갤럭시 부품주,0.0,41,254,0.15295636562334564,False
2026-02-04,2026-02-04,휴대폰부품,1.2682841109645329,51,252,0.09364155183322743,True
2026-02-04,2026-02-04,스마트폰,2.354086198918203,70,516,0.10250553181745317,True
2026-02-04,2026-02-04,폴더블폰,0.9266802173953748,31,192,0.21495156001285493,True
2026-02-04,2026-02-04,석유화학,5.227927735229238,22,140,0.30165115452365954,True
2026-02-04,2026-02-04,양자암호/양자컴퓨팅,0.7747077778513233,28,157,0.23838948120370362,True
2026-02-04,2026-02-04,블록체인,1.694571351872768,26,139,0.22370768084929282,True
2026-02-04,2026-02-04,드론(Drone),1.8787810728876762,30,155,0.16698783857244356,True
2026-02-04,2026-02-04,5G(5세대 이동통신),2.732785711792316,59,484,0.14553074403403274,True
2026-02-04,2026-02-04,RFID(NFC 등),0.0,18,60,0.19283274273952664,False
2026-02-04,2026-02-04,통신,3.0,5,9,0.4517005782934568,True
2026-02-04,2026-02-04,골프,0.5968617225846378,15,34,0.1667941869015009,True
2026-02-04,2026-02-04,IT 대표주,0.0,10,23,0.24811525534060586,False
2026-02-04,2026-02-04,2025 상반기 신규상장,0.0,7,5,0.15778539404300132,False
2026-02-04,2026-02-04,마이크로 LED,8.88190679752207e-16,12,19,0.09985402676547372,True
2026-02-04,2026-02-04,스테이블코인,10.822376838299917,22,207,0.500702602343813,True
2026-02-04,2026-02-04,스마트팩토리(스마트공장),1.8398219102584163,39,263,0.172258293195715,True
2026-02-04,2026-02-04,리튬,2.495492329423761,25,211,0.4160298692803994,True
2026-02-04,2026-02-04,지능형로봇/인공지능(AI),1.8523915567996931,59,623,0.1841720534847977,True
2026-02-04,2026-02-04,아이폰,0.0,26,148,0.22628988744027792,False
2026-02-04,2026-02-04,2차전지(전고체),2.8573106863086766,33,325,0.37055859265935326,True
2026-02-04,2026-02-04,2차전지(나트륨이온),0.0,12,36,,False
2026-02-04,2026-02-04,2차전지(생산),2.000000000000001,5,8,0.4414754913704241,True
2026-02-04,2026-02-04,전기차(충전소/충전기),0.0,35,129,0.10552784678614395,False
2026-02-04,2026-02-04,제습기,0.0,9,8,0.10938085221317811,False
2026-02-04,2026-02-04,공기청정기,0.0,13,15,0.07606714588656341,False
2026-02-04,2026-02-04,무선충전기술,0.7033042440790952,13,30,0.195425186340295,True
2026-02-04,2026-02-04,니켈,0.0,16,25,0.13720223324857891,False
2026-02-04,2026-02-04,LED,0.0,45,225,,False
2026-02-04,2026-02-04,카메라모듈/부품,0.4615985518817558,32,78,0.07590599470405099,True
2026-02-04,2026-02-04,바이오시밀러(복제 바이오의약품),0.7088966626134762,24,115,0.23240293809342674,True
2026-02-04,2026-02-04,탄소나노튜브(CNT),0.0,6,7,0.25941453733409436,False
2026-02-04,2026-02-04,로봇(산업용/협동로봇 등),3.014217117568949,55,595,0.20212115056630822,True
2026-02-04,2026-02-04,항공기부품,1.8461826125751215,16,56,0.22867957663432492,True
2026-02-04,2026-02-04,전기차 화재 방지(배터리 열폭주 등),1.1732410137161213,39,208,0.13616383241610072,True
2026-02-04,2026-02-04,고체산화물 연료전지(SOFC),0.0,15,64,0.300708534090688,False
2026-02-04,2026-02-04,초전도체,1.657828049872334,18,55,0.16551460839700036,True
2026-02-04,2026-02-04,해저터널(지하화/지하도로 등),1.0000000000000002,8,17,0.33284361339097107,True
2026-02-04,2026-02-04,네옴시티,0.976339563893066,29,226,0.23942183931672353,True
2026-02-04,2026-02-04,딥페이크(deepfake),0.0,15,46,0.23450106208055946,False
2026-02-04,2026-02-04,모바일솔루션(스마트폰),0.0,24,91,0.18119480761574205,False
2026-02-04,2026-02-04,"주류업(주정, 에탄올 등)",0.8774844868741304,13,37,0.23448230732291292,True
2026-02-04,2026-02-04,AI 챗봇(챗GPT 등),0.9007284780007139,30,194,0.24607581732762385,True
2026-02-04,2026-02-04,음성인식,7.506317986596882e-18,14,18,0.08936111202495778,True
2026-02-04,2026-02-04,SNS(소셜네트워크서비스),0.0,11,19,0.19464917103922785,False
2026-02-04,2026-02-04,모바일게임(스마트폰),0.9894459611688222,41,443,0.2695085642940656,True
2026-02-04,2026-02-04,게임,0.9895595520629399,35,326,0.2577503498071213,True
2026-02-04,2026-02-04,마이데이터,0.0,12,39,0.3558733101589322,False
2026-02-04,2026-02-04,웹툰,0.8984902894188067,18,93,0.28839109587269596,True
2026-02-04,2026-02-04,재택근무/스마트워크,0.0,17,51,0.19228328041158793,False
2026-02-04,2026-02-04,화폐/금융자동화기기(디지털화폐 등),1.8955679527355667,13,45,0.2809462343169155,True
2026-02-04,2026-02-04,키오스크(KIOSK),0.687499044888805,13,22,0.17083976478352275,True
2026-02-04,2026-02-04,日 수출 규제(국산화 등),0.5533583127896897,23,84,0.16127575211896603,True
2026-02-04,2026-02-04,PCB(FPCB 등),0.0,35,224,0.19101805816724093,False
2026-02-04,2026-02-04,밥솥,0.0,5,2,0.019237771307777325,False
2026-02-04,2026-02-04,캐릭터상품,0.0,10,9,0.07028826247692467,False
2026-02-04,2026-02-04,엔젤산업,0.7045394675649358,25,98,0.1641218328813478,True
2026-02-04,2026-02-04,출산장려정책,0.7087140863378031,21,71,0.17247803414540575,True
2026-02-04,2026-02-04,야놀자(Yanolja),1.9999999999999993,6,11,0.33496511581238425,True
2026-02-04,2026-02-04,"스포츠행사 수혜(올림픽, 월드컵 등)",2.633832220318533,9,25,0.3288837337089384,True
2026-02-04,2026-02-04,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),0.0,18,65,0.21035878951403786,False
2026-02-04,2026-02-04,시멘트/레미콘,0.0,14,40,0.1683911946297371,False
2026-02-04,2026-02-04,보안주(정보),1.737399983752338,51,540,0.21943804239206138,True
2026-02-04,2026-02-04,아스콘(아스팔트 콘크리트),0.41618964686991033,8,11,0.19711625028873023,True
2026-02-04,2026-02-04,공작기계,0.0,14,10,0.05975594742135716,False
2026-02-04,2026-02-04,3D 낸드(NAND),0.0,21,166,0.39990052566860174,False
2026-02-04,2026-02-04,HBM(고대역폭메모리),0.9874601855401604,35,389,0.3271809453986375,True
2026-02-04,2026-02-04,CXL(컴퓨트익스프레스링크),0.8952362822165619,15,49,0.24187476842366076,True
2026-02-04,2026-02-04,"백신/진단시약/방역(신종플루, AI 등)",2.6108838450424363,46,418,0.17838735362713265,True
2026-02-04,2026-02-04,강관업체(Steel pipe),1.3395897836628887,12,30,0.1878766277365893,True
2026-02-04,2026-02-04,조림사업,0.6864034802582494,12,22,0.19421731197563666,True
2026-02-04,2026-02-04,남-북-러 가스관사업,0.7884508870976452,18,61,0.220049644924456,True
2026-02-04,2026-02-04,여행,0.0,9,19,0.31700126326586303,False
2026-02-04,2026-02-04,3D 프린터,0.2641709752556241,10,12,0.1254783906788562,True
2026-02-04,2026-02-04,증강현실(AR),2.6755372179381576e-16,23,64,0.12709554573329312,True
2026-02-04,2026-02-04,아프리카 돼지열병(ASF),0.0,33,224,0.22470075507158196,False
2026-02-04,2026-02-04,제대혈,0.0,6,4,0.1860675361922423,False
2026-02-04,2026-02-04,지역화폐,5.0,5,10,0.6178812478714805,True
2026-02-04,2026-02-04,태풍 및 장마,0.0,11,29,0.2534230045910004,False
2026-02-04,2026-02-04,남북경협,0.9436882805761816,28,153,0.22734273527751447,True
2026-02-04,2026-02-04,그래핀,0.0,13,14,0.09843372986860251,False
2026-02-04,2026-02-04,핵융합에너지,0.24921584402775365,9,12,0.18745451615107508,True
2026-02-04,2026-02-04,NI(네트워크통합),2.6972243622680057,7,16,0.37558036974160697,True
2026-02-04,2026-02-04,백화점,0.8562569847705959,7,12,0.28935797837201627,True
2026-02-04,2026-02-04,육계,0.0,9,17,0.281226284893931,False
2026-02-04,2026-02-04,테마파크,1.5188056959079845,6,9,0.3062645059811031,True
2026-02-04,2026-02-04,LED장비,0.9446623504189212,12,27,0.20929089697213757,True
2026-02-04,2026-02-04,제지,0.0,14,24,0.1321673089964115,False
2026-02-04,2026-02-04,터치패널(스마트폰/태블릿PC 등),0.0,10,7,,False
2026-02-04,2026-02-04,원격진료/비대면진료(U-Healthcare),0.0,24,101,0.17628793412695484,False
2026-02-04,2026-02-04,치아 치료(임플란트 등),0.0,14,49,0.2693727288547904,False
2026-02-04,2026-02-04,mRNA(메신저 리보핵산),0.0,16,38,0.1455258381021453,False
2026-02-04,2026-02-04,MLCC(적층세라믹콘덴서),0.8443442525039441,11,29,0.2715252894334641,True
2026-02-04,2026-02-04,뉴로모픽 반도체,3.0000000000000004,7,18,0.45139541299834446,True
2026-02-04,2026-02-04,의료AI,1.121174158048128,29,118,0.10965682972320492,True
2026-02-04,2026-02-04,모더나(MODERNA),0.0,6,5,0.21346780638860044,False
2026-02-04,2026-02-04,DMZ 평화공원,0.3586500050160698,19,41,0.12529609028123342,True
2026-02-04,2026-02-04,전자파,0.0,13,15,0.04585628676682918,False
2026-02-04,2026-02-04,골판지 제조,0.0,12,19,0.13736126915438754,False
2026-02-04,2026-02-04,"구충제(펜벤다졸, 이버멕틴 등)",0.0,11,12,0.08011640532165112,False
2026-02-04,2026-02-04,토스(toss),1.6313506281127614,7,13,0.3084498284394434,True
2026-02-04,2026-02-04,보톡스(보툴리눔톡신),0.0,14,50,0.2387515837498739,False
2026-02-04,2026-02-04,미용기기,7.063327782080926,19,115,0.048398034521159934,True
2026-02-04,2026-02-04,원자력발전소 해체,0.9555649554458748,16,79,0.3282691441588804,True
