date,month_label,theme,fiedler,n_stocks,n_edges,mean_correlation,is_connected
2025-03-31,2025-03,생명보험,0.5961468705676679,7,8,0.20517652112837576,True
2025-03-31,2025-03,바이오인식(생체인식),0.0,20,47,0.13821784507853055,False
2025-03-31,2025-03,탈 플라스틱(친환경/생분해성 등),0.8885003089529278,8,12,0.22228019116124534,True
2025-03-31,2025-03,피팅(관이음쇠)/밸브,1.900184444094113,9,25,0.3834216528634529,True
2025-03-31,2025-03,렌터카,0.0,4,0,0.0009948513573645665,False
2025-03-31,2025-03,낙태/피임,0.5857864376269047,4,3,0.22394871302792085,True
2025-03-31,2025-03,보안주(물리),0.0,20,30,0.09320067210151112,False
2025-03-31,2025-03,CCTV＆DVR,0.0,9,5,0.07743627673923333,False
2025-03-31,2025-03,자전거,0.0,4,3,0.18514157312235766,False
2025-03-31,2025-03,전기자전거,0.0,6,6,0.16297607919697477,False
2025-03-31,2025-03,4대강 복원,0.0,7,1,0.11759740459870824,False
2025-03-31,2025-03,폐기물처리,0.0,5,4,0.1891690813907939,False
2025-03-31,2025-03,유심(USIM),0.0,6,2,0.043276336936093514,False
2025-04-30,2025-04,반도체 재료/부품,0.0,68,1791,,False
2025-04-30,2025-04,냉각시스템(액침냉각 등),0.9889547621711898,13,53,0.4101627860812194,True
2025-04-30,2025-04,여름,0.0,30,260,0.2698423640998486,False
2025-04-30,2025-04,밸류업(24년 기업가치 제고계획 발표),2.982383756745867,101,3294,0.31673695555703957,True
2025-04-30,2025-04,지주사,3.9788742458288873,155,6710,0.2683261901768539,True
2025-04-30,2025-04,항공/저가 항공사(LCC),2.9659581641965103,10,38,0.43866471145437935,True
2025-04-30,2025-04,페인트,4.999999999999999,8,26,0.43587874340942573,True
2025-04-30,2025-04,OLED(유기 발광 다이오드),0.0,88,2479,,False
2025-04-30,2025-04,맥신(MXene),0.0,11,13,,False
2025-04-30,2025-04,반도체 장비,0.9963598816654814,97,3565,0.39074958574397334,True
2025-04-30,2025-04,플렉서블 디스플레이,5.864295167234667,27,255,0.34903116878127666,True
2025-04-30,2025-04,통신장비,0.9901067696954908,48,493,0.2343678959259414,True
2025-04-30,2025-04,우주항공산업(누리호/인공위성 등),11.654530697825956,30,359,0.39736730587632724,True
2025-04-30,2025-04,밸류업(25년 기업가치 제고계획 발표),3.921301130372537,79,1524,0.2520286889073815,True
2025-04-30,2025-04,코리아 밸류업 지수(Korea Value-up Index),1.9596679171613267,118,4145,0.2906131716388813,True
2025-04-30,2025-04,소매유통,0.0,24,121,0.2156807807353959,False
2025-04-30,2025-04,편의점,1.9999999999999996,7,16,0.3776691511368918,True
2025-04-30,2025-04,자동차부품,0.0,158,5283,0.2161283259827672,False
2025-04-30,2025-04,은행,0.0,11,39,0.42456477421809413,False
2025-04-30,2025-04,日제품 불매운동(수혜),1.641846468014009,21,88,0.2098112115070278,True
2025-04-30,2025-04,패션/의류,0.9801810978314283,63,688,0.1833570866281386,True
2025-04-30,2025-04,슈퍼박테리아,0.8599450553597401,10,25,0.24239210932171235,True
2025-04-30,2025-04,유전자 치료제/분석,0.9800141518788898,42,356,0.22533382082802936,True
2025-04-30,2025-04,면역항암제,0.0,33,166,0.18152634804121615,False
2025-04-30,2025-04,사료,0.0,22,86,0.22422393296738988,False
2025-04-30,2025-04,김밥(냉동김밥 등),1.5007022439997617,7,13,0.35120136642803396,True
2025-04-30,2025-04,홈쇼핑,0.0,8,13,0.22786996902479983,False
2025-04-30,2025-04,음식료업종,0.9680927422384528,70,975,0.211424845122169,True
2025-04-30,2025-04,환율하락 수혜,2.7303765686561565,24,153,0.28224214355851174,True
2025-04-30,2025-04,음원/음반,0.9641708501085808,17,73,0.288771721958609,True
2025-04-30,2025-04,수산,3.9468244067999017,11,43,0.3653774098256154,True
2025-04-30,2025-04,엔터테인먼트,0.0,33,200,0.233762156301789,False
2025-04-30,2025-04,메타버스(Metaverse),1.936531756127511,54,622,0.21768187898517766,True
2025-04-30,2025-04,영상콘텐츠,0.0,37,255,0.21602469919934478,False
2025-04-30,2025-04,코로나19(진단/치료제/백신 개발 등),0.0,80,1500,,False
2025-04-30,2025-04,구제역/광우병 수혜,0.9422478585151283,22,161,0.3335446047303411,True
2025-04-30,2025-04,미디어(방송/신문),0.5467672261846448,13,25,0.174335449650206,True
2025-04-30,2025-04,영화,0.0,14,37,0.21435125395269544,False
2025-04-30,2025-04,마이크로바이옴,0.0,21,73,0.20330368738782256,False
2025-04-30,2025-04,코로나19(진단키트),0.0,45,577,,False
2025-04-30,2025-04,종합 물류,0.0,18,84,0.27942662619442576,False
2025-04-30,2025-04,제약업체,1.9827250256742641,95,2837,0.32374912710024073,True
2025-04-30,2025-04,화장품,2.5377058138504482,100,1800,0.19587664283046796,True
2025-04-30,2025-04,수자원(양적/질적 개선),0.0,32,190,0.2108786804201279,False
2025-04-30,2025-04,스마트홈(홈네트워크),0.3818280704137374,27,111,0.18085181101427816,True
2025-04-30,2025-04,스마트그리드(지능형전력망),0.0,22,104,0.2457764299477284,False
2025-04-30,2025-04,반도체 대표주(생산),5.999999999999999,6,15,0.4732326010886324,True
2025-04-30,2025-04,손해보험,1.6803150384617545,10,29,0.2869280304498488,True
2025-04-30,2025-04,시스템반도체,4.516884313520952,60,1326,0.3914794071874897,True
2025-04-30,2025-04,SI(시스템통합),0.0,35,265,0.2133674775412026,False
2025-04-30,2025-04,클라우드 컴퓨팅,0.0,37,259,0.19772002092916244,False
2025-04-30,2025-04,교육/온라인 교육,0.0,30,103,0.1263462080535644,False
2025-04-30,2025-04,스마트카(SMART CAR),1.8615361851341634,17,98,0.3674219658869269,True
2025-04-30,2025-04,기업인수목적회사(SPAC),2.355654223223892,72,355,0.09740642426325756,True
2025-04-30,2025-04,증권,0.9886441964004549,26,255,0.3842208279518385,True
2025-04-30,2025-04,태양광에너지,0.0,56,830,,False
2025-04-30,2025-04,풍력에너지,0.9892361990555976,42,493,0.2864502515710372,True
2025-04-30,2025-04,4차산업 수혜주,1.3252024257145985,46,455,0.23167022688937963,True
2025-04-30,2025-04,자율주행차,0.0,61,1235,0.3397765200446895,False
2025-04-30,2025-04,2차전지,0.0,158,8752,,False
2025-04-30,2025-04,2차전지(소재/부품),0.0,88,2744,,False
2025-04-30,2025-04,비철금속,1.6142660384194216,26,155,0.2533330092886335,True
2025-04-30,2025-04,건설 대표주,4.829913513373969,9,31,0.4485700141222093,True
2025-04-30,2025-04,GTX(수도권 광역급행철도),0.0,29,239,0.30803902082302653,False
2025-04-30,2025-04,원자력발전,3.9474042530798075,57,1239,0.39403095106657104,True
2025-04-30,2025-04,두나무(Dunamu),1.384279509800069,13,36,0.24064613449581748,True
2025-04-30,2025-04,마켓컬리(kurly),0.0,12,32,0.20947857205538123,False
2025-04-30,2025-04,퓨리오사AI,2.367016355187769,9,24,0.35249620820342753,True
2025-04-30,2025-04,창투사,4.827847260760096,21,153,0.37370873992067866,True
2025-04-30,2025-04,일자리(취업),2.1371964329382003,9,25,0.44160246316051976,True
2025-04-30,2025-04,철강 중소형,0.0,41,343,0.21897227717341022,False
2025-04-30,2025-04,폐배터리,0.9951973084784079,25,213,0.3548954384061711,True
2025-04-30,2025-04,건강기능식품,0.0,56,523,0.17864833822661247,False
2025-04-30,2025-04,메르스 코로나 바이러스,0.3847503666952062,24,144,0.2569554183866449,True
2025-04-30,2025-04,마이코플라스마 폐렴,0.0,12,43,0.32911081985780094,False
2025-04-30,2025-04,비만치료제,3.748333515585719e-15,39,280,0.2041999711289977,True
2025-04-30,2025-04,수소차(연료전지/부품/충전소 등),0.9906337184302266,82,1826,0.27076365070947855,True
2025-04-30,2025-04,LPG(액화석유가스),1.9428252063682734,10,31,0.36232626795956724,True
2025-04-30,2025-04,셰일가스(Shale Gas),3.739987333274186,14,63,0.31999614943449534,True
2025-04-30,2025-04,가상현실(VR),0.0,34,289,0.2516155801215499,False
2025-04-30,2025-04,2차전지(LFP/리튬인산철),0.8254106845597959,15,66,0.324275642632287,True
2025-04-30,2025-04,페라이트,0.0,16,34,,False
2025-04-30,2025-04,희귀금속(희토류 등),0.8377081811363978,17,47,0.18517697169714703,True
2025-04-30,2025-04,쿠팡(coupang),0.0,23,93,0.21080601986143968,False
2025-04-30,2025-04,리츠(REITs),2.9829077327132896,24,221,0.3770233385888667,True
2025-04-30,2025-04,NFT(대체불가토큰),0.8832361109125622,22,87,0.22405927225723568,True
2025-04-30,2025-04,가상화폐(비트코인 등),0.0,31,237,0.26358959307507424,False
2025-04-30,2025-04,광고,0.9827911583656566,26,130,0.2082955032359733,True
2025-04-30,2025-04,코로나19(음압병실/음압구급차),1.6972243622680043,7,13,0.2973066865756933,True
2025-04-30,2025-04,카지노,0.4384471871911698,6,7,0.29312113210241314,True
2025-04-30,2025-04,국내 상장 중국기업,0.5087104676528235,13,23,0.12929031288203602,True
2025-04-30,2025-04,인터넷은행,0.3907858277877744,34,279,0.2458933940517829,True
2025-04-30,2025-04,호텔/리조트,2.7690836639519736,16,73,0.28243751475454015,True
2025-04-30,2025-04,자원개발,0.0,16,54,0.21734941081729447,False
2025-04-30,2025-04,콜드체인(저온 유통),0.403345607642944,14,38,0.22803555438095,True
2025-04-30,2025-04,종합상사,3.808916102027018,13,60,0.3660910383568263,True
2025-04-30,2025-04,UAM(도심항공모빌리티),0.0,30,172,0.2271490912945966,False
2025-04-30,2025-04,모듈러주택,1.9226864270160775,11,31,0.27368382084008525,True
2025-04-30,2025-04,윤활유,0.0,8,10,0.2352863034242385,False
2025-04-30,2025-04,정유,3.999999999999999,4,6,0.5425581569601865,True
2025-04-30,2025-04,LNG(액화천연가스),3.7465516808598123,29,222,0.283928591456695,True
2025-04-30,2025-04,유리 기판,1.9577600324551145,21,157,0.38889574669639754,True
2025-04-30,2025-04,2차전지(장비),2.9084743427832422,52,884,0.3412348097501782,True
2025-04-30,2025-04,면세점,0.7385159088654829,8,12,0.24842299765739345,True
2025-04-30,2025-04,철도,0.0,47,634,0.2914232663305619,False
2025-04-30,2025-04,재난/안전(지진/화재 등),0.8990444536675458,25,138,0.22078886792751967,True
2025-04-30,2025-04,사물인터넷,0.0,34,258,0.24382026060313436,False
2025-04-30,2025-04,방위산업/전쟁 및 테러,0.0,59,902,,False
2025-04-30,2025-04,조선,2.9999999999999987,9,31,0.4659941289244276,True
2025-04-30,2025-04,전력저장장치(ESS),0.0,53,1018,0.3641454716032254,False
2025-04-30,2025-04,건설기계,5.632637214517548,23,211,0.4355801470883582,True
2025-04-30,2025-04,우크라이나 재건,0.0,41,521,0.3563665095444119,False
2025-04-30,2025-04,전력설비,0.0,35,472,0.4396572367025275,False
2025-04-30,2025-04,조선기자재,0.0,36,492,0.3987512346380019,False
2025-04-30,2025-04,엠폭스(원숭이두창),0.988582000234782,20,146,0.3714569734049818,True
2025-04-30,2025-04,건설 중소형,0.8479246884394369,32,205,0.19709365223604258,True
2025-04-30,2025-04,줄기세포,0.8474834851859034,21,61,0.16325383783684635,True
2025-04-30,2025-04,고령화 사회(노인복지),0.0,43,417,,False
2025-04-30,2025-04,의료기기,0.0,88,1677,,False
2025-04-30,2025-04,치매,0.9682509447190604,55,830,0.28409443840721965,True
2025-04-30,2025-04,마리화나(대마),0.0,11,26,0.2512687396880377,False
2025-04-30,2025-04,리비안(RIVIAN),0.0,24,178,0.32089687243916903,False
2025-04-30,2025-04,전기차,0.0,115,3860,,False
2025-04-30,2025-04,자동차 대표주,4.518805695907984,9,31,0.44331421339616783,True
2025-04-30,2025-04,해운,6.0,6,15,0.5779708647502935,True
2025-04-30,2025-04,온디바이스 AI,7.981776944566456,27,308,0.46514173189613095,True
2025-04-30,2025-04,타이어,0.9748391305113346,13,50,0.3542819889797021,True
2025-04-30,2025-04,도시가스,2.9248491669085492,9,27,0.376734054444379,True
2025-04-30,2025-04,겨울,0.9826874079126451,22,167,0.3330583411577909,True
2025-04-30,2025-04,탈모 치료,0.0,22,95,0.211273146459253,False
2025-04-30,2025-04,코로나19(치료제/백신 개발 등),0.8500349076103505,33,232,0.22965403166624138,True
2025-04-30,2025-04,황사/미세먼지,0.0,28,234,,False
2025-04-30,2025-04,마스크,2.6568806620311944,24,170,0.2866509409725712,True
2025-04-30,2025-04,전선,0.0,9,28,0.5304530369219344,False
2025-04-30,2025-04,카카오뱅크(kakao BANK),0.0,11,28,0.25460693034813325,False
2025-04-30,2025-04,STO(토큰증권 발행),0.0,29,207,0.262883152868377,False
2025-04-30,2025-04,리모델링/인테리어,0.0,25,139,0.23138328842151434,False
2025-04-30,2025-04,전자결제(전자화폐),0.5399117531232879,15,48,0.2149706338134465,True
2025-04-30,2025-04,핀테크(FinTech),0.7915141980478678,37,276,0.22249730925267966,True
2025-04-30,2025-04,모바일콘텐츠(스마트폰/태블릿PC),0.9591374069756279,38,337,0.2502280733475918,True
2025-04-30,2025-04,애플페이,0.0,10,19,0.17497064306847085,False
2025-04-30,2025-04,삼성페이,0.0,28,170,0.22088241951676002,False
2025-04-30,2025-04,철강 주요종목,8.0,11,53,0.4544182025016553,True
2025-04-30,2025-04,농업,1.9314906624559391,27,182,0.26270911007373504,True
2025-04-30,2025-04,비료,1.8957396384268494,12,43,0.34483356665126336,True
2025-04-30,2025-04,요소수,0.5188056959079846,5,5,0.15711115085029698,True
2025-04-30,2025-04,갤럭시 부품주,0.3916175096250914,41,552,0.3349427384960232,True
2025-04-30,2025-04,휴대폰부품,0.0,51,787,0.3079812969609707,False
2025-04-30,2025-04,스마트폰,0.0,70,1159,0.24932449225004952,False
2025-04-30,2025-04,폴더블폰,0.0,31,266,0.3099846990426937,False
2025-04-30,2025-04,석유화학,3.7206481521522954,22,178,0.3887849555335929,True
2025-04-30,2025-04,양자암호/양자컴퓨팅,0.9775598254957034,28,229,0.283975591750562,True
2025-04-30,2025-04,블록체인,0.0,26,168,0.2492165966652609,False
2025-04-30,2025-04,드론(Drone),0.9749570757913901,30,263,0.29990803663761917,True
2025-04-30,2025-04,5G(5세대 이동통신),0.0,59,709,0.22298432755852743,False
2025-04-30,2025-04,RFID(NFC 등),0.0,18,42,0.13457607124838009,False
2025-04-30,2025-04,통신,0.0,5,5,0.27010150451869686,False
2025-04-30,2025-04,골프,0.0,15,42,0.20897047670648825,False
2025-04-30,2025-04,IT 대표주,6.585786437626905,10,42,0.4811149548661741,True
2025-04-30,2025-04,2025 상반기 신규상장,0.0,7,4,0.15523659968461626,False
2025-04-30,2025-04,마이크로 LED,0.0,12,46,0.34611848448170734,False
2025-04-30,2025-04,스테이블코인,0.0,22,95,0.22016539661569365,False
2025-04-30,2025-04,스마트팩토리(스마트공장),0.9629423236745879,39,454,0.294455614523365,True
2025-04-30,2025-04,리튬,0.0,25,225,,False
2025-04-30,2025-04,지능형로봇/인공지능(AI),4.852982979726136,59,909,0.26475018530908717,True
2025-04-30,2025-04,아이폰,2.843591403399384,26,248,0.406598385602501,True
2025-04-30,2025-04,2차전지(전고체),0.9215915013656092,33,444,0.4375876087334489,True
2025-04-30,2025-04,2차전지(나트륨이온),0.0,12,47,0.3601620149823045,False
2025-04-30,2025-04,2차전지(생산),4.999999999999999,5,10,0.5947977346279208,True
2025-04-30,2025-04,전기차(충전소/충전기),0.0,35,309,0.2578907543976526,False
2025-04-30,2025-04,제습기,1.9071677272367076,9,27,0.3438336343111611,True
2025-04-30,2025-04,공기청정기,1.9245891225179512,13,53,0.30935040124076857,True
2025-04-30,2025-04,무선충전기술,1.493574984628142,13,52,0.32956825676183027,True
2025-04-30,2025-04,니켈,0.0,16,39,0.16937260485634695,False
2025-04-30,2025-04,LED,0.0,45,503,,False
2025-04-30,2025-04,카메라모듈/부품,0.9825831834025188,32,312,0.3045490607556214,True
2025-04-30,2025-04,바이오시밀러(복제 바이오의약품),2.963246557994639,24,190,0.35095509144195963,True
2025-04-30,2025-04,탄소나노튜브(CNT),0.0,6,7,0.27612177719677666,False
2025-04-30,2025-04,로봇(산업용/협동로봇 등),2.981385787829994,55,1033,0.3524203609598874,True
2025-04-30,2025-04,항공기부품,0.0,16,59,,False
2025-04-30,2025-04,전기차 화재 방지(배터리 열폭주 등),0.0,39,406,,False
2025-04-30,2025-04,고체산화물 연료전지(SOFC),1.4699019835407041,15,67,0.33185185659877176,True
2025-04-30,2025-04,초전도체,1.9092533893154036,18,106,0.32793178408621076,True
2025-04-30,2025-04,해저터널(지하화/지하도로 등),2.318669356395022,8,20,0.36389593241497314,True
2025-04-30,2025-04,네옴시티,1.8781775233699978,29,219,0.27672148499986043,True
2025-04-30,2025-04,딥페이크(deepfake),0.0,15,34,0.1607369751420037,False
2025-04-30,2025-04,모바일솔루션(스마트폰),1.8255316488390563e-15,24,77,0.15676595032238455,True
2025-04-30,2025-04,"주류업(주정, 에탄올 등)",0.0,13,41,0.3078067177715224,False
2025-04-30,2025-04,AI 챗봇(챗GPT 등),0.0,30,252,,False
2025-04-30,2025-04,음성인식,0.0,14,35,,False
2025-04-30,2025-04,SNS(소셜네트워크서비스),0.0,11,14,0.1472314479908855,False
2025-04-30,2025-04,모바일게임(스마트폰),0.8750792767694033,41,396,0.24597548879042266,True
2025-04-30,2025-04,게임,0.0,35,269,0.22187642410424965,False
2025-04-30,2025-04,마이데이터,0.0,12,19,0.13877341474273844,False
2025-04-30,2025-04,웹툰,0.0,18,77,0.2739737943708081,False
2025-04-30,2025-04,재택근무/스마트워크,0.7053129520804899,17,69,0.20965094013597643,True
2025-04-30,2025-04,화폐/금융자동화기기(디지털화폐 등),0.0,13,30,0.21693841990494692,False
2025-04-30,2025-04,키오스크(KIOSK),0.0,13,36,0.221135583620204,False
2025-04-30,2025-04,日 수출 규제(국산화 등),1.9236593573158776,23,158,0.3161513937487339,True
2025-04-30,2025-04,PCB(FPCB 등),2.975297711246106,35,412,0.34753409301007443,True
2025-04-30,2025-04,밥솥,0.0,5,1,0.08190789642449325,False
2025-04-30,2025-04,캐릭터상품,0.0,10,7,0.08403849469118856,False
2025-04-30,2025-04,엔젤산업,0.0,25,99,0.17667689648415597,False
2025-04-30,2025-04,출산장려정책,0.0,21,77,0.20457619407962108,False
2025-04-30,2025-04,야놀자(Yanolja),3.999999999999999,6,14,0.423540808401805,True
2025-04-30,2025-04,"스포츠행사 수혜(올림픽, 월드컵 등)",0.975795856273787,9,28,0.4043569848293724,True
2025-04-30,2025-04,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),5.884607325172951,18,124,0.3915315330867658,True
2025-04-30,2025-04,시멘트/레미콘,1.6186355050758146,15,56,0.2474138998458801,True
2025-04-30,2025-04,보안주(정보),0.0,51,543,,False
2025-04-30,2025-04,아스콘(아스팔트 콘크리트),0.0,8,15,0.2401280159251629,False
2025-04-30,2025-04,공작기계,0.0,14,22,0.11939158762092697,False
2025-04-30,2025-04,3D 낸드(NAND),10.971727568425978,21,197,0.49075905486219173,True
2025-04-30,2025-04,HBM(고대역폭메모리),0.0,35,499,,False
2025-04-30,2025-04,CXL(컴퓨트익스프레스링크),0.0,15,87,0.45924448586930255,False
2025-04-30,2025-04,"백신/진단시약/방역(신종플루, AI 등)",1.9901288082859996,46,622,0.29838191044904677,True
2025-04-30,2025-04,강관업체(Steel pipe),0.7427008815296239,12,26,0.23325249116258617,True
2025-04-30,2025-04,조림사업,0.8620907083318388,12,30,0.20071540674674,True
2025-04-30,2025-04,남-북-러 가스관사업,1.3631629470906315,18,82,0.2821420192029493,True
2025-04-30,2025-04,여행,1.000000000000001,9,24,0.34799410925583,True
2025-04-30,2025-04,3D 프린터,0.0,10,24,0.2624083899797753,False
2025-04-30,2025-04,증강현실(AR),0.0,23,164,0.2964713538266695,False
2025-04-30,2025-04,아프리카 돼지열병(ASF),0.9956209980784171,33,319,0.3045153908769013,True
2025-04-30,2025-04,제대혈,1.0000000000000002,6,10,0.33977948410417685,True
2025-04-30,2025-04,지역화폐,2.999999999999999,5,9,0.4828853140669221,True
2025-04-30,2025-04,태풍 및 장마,0.0,11,32,0.30185644682181917,False
2025-04-30,2025-04,남북경협,0.9102225197808298,28,235,0.26627833931846084,True
2025-04-30,2025-04,그래핀,0.0,13,42,0.2645392261286489,False
2025-04-30,2025-04,핵융합에너지,8.999999999999996,9,36,0.5055178209372992,True
2025-04-30,2025-04,NI(네트워크통합),0.0,7,12,0.2801255363502995,False
2025-04-30,2025-04,백화점,0.0,7,5,0.16802895099286422,False
2025-04-30,2025-04,육계,0.9591393005762517,9,21,0.3018127772528387,True
2025-04-30,2025-04,테마파크,0.0,6,4,0.20854103923640366,False
2025-04-30,2025-04,LED장비,8.999999999999996,12,63,0.4380787900945591,True
2025-04-30,2025-04,제지,0.6846524926071029,14,28,0.17719839538565813,True
2025-04-30,2025-04,터치패널(스마트폰/태블릿PC 등),0.0,10,11,,False
2025-04-30,2025-04,원격진료/비대면진료(U-Healthcare),0.0,24,131,,False
2025-04-30,2025-04,치아 치료(임플란트 등),0.0,14,37,0.21671580014836195,False
2025-04-30,2025-04,mRNA(메신저 리보핵산),0.0,16,57,0.25222761013836986,False
2025-04-30,2025-04,MLCC(적층세라믹콘덴서),0.0,11,40,0.3797814774110274,False
2025-04-30,2025-04,뉴로모픽 반도체,0.8673625064201611,7,14,0.4125246020493885,True
2025-04-30,2025-04,의료AI,0.0,29,216,0.28044729665652607,False
2025-04-30,2025-04,모더나(MODERNA),0.0,6,9,0.26473810880997306,False
2025-04-30,2025-04,DMZ 평화공원,0.0,19,49,0.137246163125915,False
2025-04-30,2025-04,전자파,0.845501811085934,13,33,0.21832625440584735,True
2025-04-30,2025-04,골판지 제조,0.8435226907515828,12,33,0.2676529079389152,True
2025-04-30,2025-04,"구충제(펜벤다졸, 이버멕틴 등)",2.553883088778449,11,33,0.3333490425706939,True
2025-04-30,2025-04,토스(toss),0.0,7,11,0.21346421575079252,False
2025-04-30,2025-04,보톡스(보툴리눔톡신),1.9007112292554387,14,65,0.3391090662161366,True
2025-04-30,2025-04,미용기기,1.9422988522510665,19,124,0.33416921558319895,True
2025-04-30,2025-04,원자력발전소 해체,6.774843769490038,16,100,0.4128037482169963,True
2025-04-30,2025-04,화이자(PFIZER),0.0,6,8,0.21690711168836993,False
2025-04-30,2025-04,화학섬유,0.0,10,23,0.24946449722032207,False
2025-04-30,2025-04,생명보험,0.8352796607405293,7,12,0.2577004546016317,True
2025-04-30,2025-04,바이오인식(생체인식),0.0,20,81,0.21625333993527504,False
2025-04-30,2025-04,탈 플라스틱(친환경/생분해성 등),1.8436748253413384,8,20,0.3222386868091323,True
2025-04-30,2025-04,피팅(관이음쇠)/밸브,0.0,9,25,0.39766253012009123,False
2025-04-30,2025-04,렌터카,0.0,4,1,0.09606742991957677,False
2025-04-30,2025-04,낙태/피임,1.0,4,4,0.32838297625740864,True
2025-04-30,2025-04,보안주(물리),0.0,20,40,0.14320333785525674,False
2025-04-30,2025-04,CCTV＆DVR,0.0,9,6,0.14127216762947148,False
2025-04-30,2025-04,자전거,0.0,4,3,0.19352085403636984,False
2025-04-30,2025-04,전기자전거,0.0,6,9,0.2775105934973853,False
2025-04-30,2025-04,4대강 복원,0.0,7,5,0.11593586651891555,False
2025-04-30,2025-04,폐기물처리,0.0,5,3,0.21518397429513328,False
2025-04-30,2025-04,유심(USIM),0.0,6,8,0.3240880800914809,False
2025-05-30,2025-05,반도체 재료/부품,2.827729566100191,68,1708,0.4063879734614014,True
2025-05-30,2025-05,냉각시스템(액침냉각 등),0.0,13,56,0.3919061375396337,False
2025-05-30,2025-05,여름,0.8893230804833866,30,187,0.19607363985837314,True
2025-05-30,2025-05,밸류업(24년 기업가치 제고계획 발표),1.9941975333013946,101,3208,0.3078780445710173,True
2025-05-30,2025-05,지주사,1.9727545917420455,155,6263,0.2542838163821568,True
2025-05-30,2025-05,항공/저가 항공사(LCC),3.8803775314337923,10,36,0.4374436079062779,True
2025-05-30,2025-05,페인트,2.9999999999999996,8,24,0.4243139744782442,True
2025-05-30,2025-05,OLED(유기 발광 다이오드),0.9848946551802986,88,2316,0.3085161707126697,True
2025-05-30,2025-05,맥신(MXene),0.0,11,16,0.16085048592779655,False
2025-05-30,2025-05,반도체 장비,2.99537333423952,97,3780,0.42987226724804845,True
2025-05-30,2025-05,플렉서블 디스플레이,9.620205274028624,27,264,0.361893202693875,True
2025-05-30,2025-05,통신장비,1.5323936630084047,48,466,0.22576349918998223,True
2025-05-30,2025-05,우주항공산업(누리호/인공위성 등),7.811723431744625,30,304,0.3393643935658577,True
2025-05-30,2025-05,밸류업(25년 기업가치 제고계획 발표),1.8826485382690636,79,1315,0.21949811411549103,True
2025-05-30,2025-05,코리아 밸류업 지수(Korea Value-up Index),0.998040171852141,118,3835,0.27787399535197654,True
2025-05-30,2025-05,소매유통,0.6073887934281047,24,118,0.20307306600463135,True
2025-05-30,2025-05,편의점,0.8074175964327476,7,12,0.2622920415364725,True
2025-05-30,2025-05,자동차부품,1.8484270464017998,158,4964,0.2050407271043472,True
2025-05-30,2025-05,은행,3.0000000000000013,11,47,0.5094072229955325,True
2025-05-30,2025-05,日제품 불매운동(수혜),0.0,21,66,0.17020880069454586,False
2025-05-30,2025-05,패션/의류,0.9577879108167996,63,642,0.17429655280223785,True
2025-05-30,2025-05,슈퍼박테리아,0.7509790119176595,10,23,0.260414780916047,True
2025-05-30,2025-05,유전자 치료제/분석,0.9494906808614683,42,307,0.20204083225966823,True
2025-05-30,2025-05,면역항암제,0.8849798626170808,33,135,0.15632262208597408,True
2025-05-30,2025-05,사료,0.0,22,74,0.18151310215472324,False
2025-05-30,2025-05,김밥(냉동김밥 등),0.9275227523092338,7,13,0.30765085843495626,True
2025-05-30,2025-05,홈쇼핑,0.361074495768736,8,11,0.20759909288317363,True
2025-05-30,2025-05,음식료업종,0.9563374106464247,70,781,0.17536195336636182,True
2025-05-30,2025-05,환율하락 수혜,0.9545388346607212,24,134,0.2389373695934941,True
2025-05-30,2025-05,음원/음반,1.8882881607798057,17,69,0.25108915865950177,True
2025-05-30,2025-05,수산,0.9623050438179425,11,32,0.27853754516279855,True
2025-05-30,2025-05,엔터테인먼트,0.0,33,204,0.1956853646138012,False
2025-05-30,2025-05,메타버스(Metaverse),0.9786990766468313,54,564,0.21059941123324188,True
2025-05-30,2025-05,영상콘텐츠,0.0,37,272,0.21009327935040226,False
2025-05-30,2025-05,코로나19(진단/치료제/백신 개발 등),0.5810360026565763,80,1197,0.20172127622823505,True
2025-05-30,2025-05,구제역/광우병 수혜,0.0,22,114,0.24599799207663797,False
2025-05-30,2025-05,미디어(방송/신문),0.0,13,21,0.1613161660872261,False
2025-05-30,2025-05,영화,0.0,14,33,0.19173355339697976,False
2025-05-30,2025-05,마이크로바이옴,0.0,21,65,0.1898709052285025,False
2025-05-30,2025-05,코로나19(진단키트),1.6706154391876926,45,497,0.25700911076020705,True
2025-05-30,2025-05,종합 물류,0.7749647395167872,18,66,0.2453478635997943,True
2025-05-30,2025-05,제약업체,2.9850356608975166,95,2450,0.27923463058037795,True
2025-05-30,2025-05,화장품,2.7762957873531824,100,1560,0.17652432952706482,True
2025-05-30,2025-05,수자원(양적/질적 개선),0.9134397151926683,32,156,0.1832020784811423,True
2025-05-30,2025-05,스마트홈(홈네트워크),0.0,27,104,0.16462585341824426,False
2025-05-30,2025-05,스마트그리드(지능형전력망),0.38828169065841867,22,98,0.2274543732964538,True
2025-05-30,2025-05,반도체 대표주(생산),5.999999999999998,6,15,0.48640141434633277,True
2025-05-30,2025-05,손해보험,0.9527187045998081,10,27,0.3082186137748865,True
2025-05-30,2025-05,시스템반도체,1.9908250802431289,60,1292,0.39763307553997146,True
2025-05-30,2025-05,SI(시스템통합),4.065667694413045e-15,35,221,0.18163708422731986,True
2025-05-30,2025-05,클라우드 컴퓨팅,0.7833309424355451,37,245,0.18353272412194935,True
