theme,strategy,signal_date,total_return,holding_weeks,n_stocks,signal_still_valid_week7_pct,intermediate_returns,signal_type,signal_strength,tier
석유화학,etf_style,2025-04-20,4.621269397065102,9.227272727272727,22,0.0,"{'1w': 6.780090203659583, '2w': 3.2706054810135274}",leadership,1.6675,
석유화학,etf_style,2025-04-20,4.621269397065102,9.227272727272727,22,0.0,"{'1w': 6.780090203659583, '2w': 3.2706054810135274}",leadership,1.1116666666666668,
블록체인,etf_style,2025-04-20,4.905833463164745,9.307692307692308,26,0.0,"{'1w': -2.6399725731430124, '2w': -1.2227746760445137}",leadership,1.6649999999999998,
2차전지,etf_style,2025-04-20,7.1513874367139865,11.094936708860759,158,100.0,"{'1w': 3.6520745151135343, '2w': 0.3217617421765067, '4w': -0.7956747027620406, '7w': 0.20196682786649725, '8w': 3.6332940652442822}",tier,1.612655032876742,2.0
2차전지,etf_style,2025-04-20,7.1513874367139865,11.094936708860759,158,100.0,"{'1w': 3.6520745151135343, '2w': 0.3217617421765067, '4w': -0.7956747027620406, '7w': 0.20196682786649725, '8w': 3.6332940652442822}",leadership,3.0,
2차전지,etf_style,2025-04-20,7.1513874367139865,11.094936708860759,158,100.0,"{'1w': 3.6520745151135343, '2w': 0.3217617421765067, '4w': -0.7956747027620406, '7w': 0.20196682786649725, '8w': 3.6332940652442822}",leadership,1.605,
2차전지,etf_style,2025-04-20,7.1513874367139865,11.094936708860759,158,100.0,"{'1w': 3.6520745151135343, '2w': 0.3217617421765067, '4w': -0.7956747027620406, '7w': 0.20196682786649725, '8w': 3.6332940652442822}",leadership,1.07,
2차전지,etf_style,2025-04-20,1.1331591729434876,10.772151898734178,158,0.0,"{'1w': 3.6520745151135343, '2w': 0.3217617421765067}",leadership,3.0,
2차전지,etf_style,2025-04-20,1.1331591729434876,10.772151898734178,158,0.0,"{'1w': 3.6520745151135343, '2w': 0.3217617421765067}",leadership,1.605,
2차전지,etf_style,2025-04-20,1.1331591729434876,10.772151898734178,158,0.0,"{'1w': 3.6520745151135343, '2w': 0.3217617421765067}",leadership,1.07,
2차전지,etf_style,2025-04-20,1.1331591729434876,10.772151898734178,158,0.0,"{'1w': 3.6520745151135343, '2w': 0.3217617421765067}",cohesion,2.143902675497799,
2차전지,etf_style,2025-04-20,1.1331591729434876,10.772151898734178,158,0.0,"{'1w': 3.6520745151135343, '2w': 0.3217617421765067}",leadership,3.0,
2차전지,etf_style,2025-04-20,1.1331591729434876,10.772151898734178,158,0.0,"{'1w': 3.6520745151135343, '2w': 0.3217617421765067}",leadership,1.605,
2차전지,etf_style,2025-04-20,1.1331591729434876,10.772151898734178,158,0.0,"{'1w': 3.6520745151135343, '2w': 0.3217617421765067}",leadership,1.07,
IT 대표주,etf_style,2025-04-20,2.954171799572008,10.4,10,0.0,"{'1w': 3.700201301065605, '2w': 1.5438344595118019}",tier,2.0,2.0
IT 대표주,etf_style,2025-04-20,2.954171799572008,10.4,10,0.0,"{'1w': 3.700201301065605, '2w': 1.5438344595118019}",cohesion,2.8485478028632696,
아이폰,etf_style,2025-04-20,3.071376982918702,10.115384615384615,26,0.0,"{'1w': 3.302108739466974, '2w': 4.74819533266308}",tier,1.2701477390654525,2.0
마이크로 LED,etf_style,2025-04-20,2.0571514736834486,10.5,12,0.0,"{'1w': 3.9274071683208986, '2w': 2.519453204709093}",tier,2.0,2.0
마이크로 LED,etf_style,2025-04-20,2.0571514736834486,10.5,12,0.0,"{'1w': 3.9274071683208986, '2w': 2.519453204709093}",cohesion,3.0,
무선충전기술,etf_style,2025-04-20,2.0454346243887325,10.153846153846153,13,0.0,"{'1w': 2.711391059711969, '2w': 2.125258752824637}",tier,2.0,2.0
무선충전기술,etf_style,2025-04-20,2.0454346243887325,10.153846153846153,13,0.0,"{'1w': 2.711391059711969, '2w': 2.125258752824637}",cohesion,2.0012205243583705,
전기차,etf_style,2025-04-20,1.4979458656255855,11.017391304347827,115,0.0,"{'1w': 3.314720803131539, '2w': 0.4451046025257577}",leadership,2.0100000000000002,
전기차,etf_style,2025-04-20,1.4979458656255855,11.017391304347827,115,0.0,"{'1w': 3.314720803131539, '2w': 0.4451046025257577}",leadership,1.0050000000000001,
제습기,etf_style,2025-04-20,3.707157538592748,9.666666666666666,9,0.0,"{'1w': 2.809357272612702, '2w': 3.0629457261925146}",tier,1.492427271904642,1.0
제습기,etf_style,2025-04-20,3.707157538592748,9.666666666666666,9,0.0,"{'1w': 2.809357272612702, '2w': 3.0629457261925146}",cohesion,3.0,
OLED(유기 발광 다이오드),etf_style,2025-04-20,1.0147759423911793,10.772727272727273,88,0.0,"{'1w': 2.5738426175906435, '2w': 0.20843254480257054}",leadership,1.5699999999999998,
공기청정기,etf_style,2025-04-20,2.544097925115092,10.384615384615385,13,0.0,"{'1w': 2.740173253001596, '2w': 2.636356261224585}",tier,1.0385651806989387,2.0
공기청정기,etf_style,2025-04-20,2.544097925115092,10.384615384615385,13,0.0,"{'1w': 2.740173253001596, '2w': 2.636356261224585}",cohesion,1.625202558755639,
전기차,etf_style,2025-04-20,1.4979458656255855,11.017391304347827,115,0.0,"{'1w': 3.314720803131539, '2w': 0.4451046025257577}",leadership,2.0100000000000002,
전기차,etf_style,2025-04-20,1.4979458656255855,11.017391304347827,115,0.0,"{'1w': 3.314720803131539, '2w': 0.4451046025257577}",leadership,1.0050000000000001,
네옴시티,etf_style,2025-04-20,2.795226454478069,9.827586206896552,29,0.0,"{'1w': 3.0110527030869494, '2w': 1.5904427035589215}",cohesion,1.3976449608868438,
네옴시티,etf_style,2025-04-20,2.795226454478069,9.827586206896552,29,0.0,"{'1w': 3.0110527030869494, '2w': 1.5904427035589215}",leadership,3.0,
네옴시티,etf_style,2025-04-20,2.795226454478069,9.827586206896552,29,0.0,"{'1w': 3.0110527030869494, '2w': 1.5904427035589215}",leadership,2.2375,
네옴시티,etf_style,2025-04-20,2.795226454478069,9.827586206896552,29,0.0,"{'1w': 3.0110527030869494, '2w': 1.5904427035589215}",leadership,1.4916666666666667,
여행,etf_style,2025-04-20,2.994640726428037,10.777777777777779,9,0.0,"{'1w': 0.6363656705089061, '2w': 3.2533069705308932}",cohesion,1.9725373512176354,
제대혈,etf_style,2025-04-20,1.2536814251760129,11.166666666666666,6,0.0,"{'1w': 2.9063672558996134, '2w': -0.9934565442366684}",leadership,2.5,
제대혈,etf_style,2025-04-20,1.2536814251760129,11.166666666666666,6,0.0,"{'1w': 2.9063672558996134, '2w': -0.9934565442366684}",leadership,1.25,
태풍 및 장마,etf_style,2025-04-20,4.570988145813108,10.181818181818182,11,0.0,"{'1w': 4.683359241875968, '2w': -0.471329767294198}",leadership,1.6649999999999998,
남북경협,etf_style,2025-04-20,4.362458353854036,9.464285714285714,28,0.0,"{'1w': 2.470499964585983, '2w': 1.2971565052039504}",leadership,3.0,
남북경협,etf_style,2025-04-20,4.362458353854036,9.464285714285714,28,0.0,"{'1w': 2.470499964585983, '2w': 1.2971565052039504}",leadership,1.8175000000000001,
남북경협,etf_style,2025-04-20,4.362458353854036,9.464285714285714,28,0.0,"{'1w': 2.470499964585983, '2w': 1.2971565052039504}",leadership,1.2116666666666667,
그래핀,etf_style,2025-04-20,-0.29404454811033376,11.153846153846153,13,0.0,"{'1w': 0.9850159038853677, '2w': -1.7924877688732272}",leadership,3.0,
그래핀,etf_style,2025-04-20,-0.29404454811033376,11.153846153846153,13,0.0,"{'1w': 0.9850159038853677, '2w': -1.7924877688732272}",leadership,1.6675,
그래핀,etf_style,2025-04-20,-0.29404454811033376,11.153846153846153,13,0.0,"{'1w': 0.9850159038853677, '2w': -1.7924877688732272}",leadership,1.1116666666666668,
핵융합에너지,etf_style,2025-04-20,3.2005448846233002,9.222222222222221,9,0.0,"{'1w': 3.9615597148153094, '2w': 3.498206622781273}",tier,1.2406296278160518,1.0
핵융합에너지,etf_style,2025-04-20,3.2005448846233002,9.222222222222221,9,0.0,"{'1w': 3.9615597148153094, '2w': 3.498206622781273}",cohesion,2.329675762515836,
육계,etf_style,2025-04-20,2.3834076299031355,10.666666666666666,9,0.0,"{'1w': 0.5342498999459291, '2w': -0.5318273474642359}",cohesion,1.1185102983124386,
LED,etf_style,2025-04-20,1.302597224507183,11.155555555555555,45,0.0,"{'1w': 2.057788623658248, '2w': 0.9863918531406385}",cohesion,1.8439325474116515,
뉴로모픽 반도체,etf_style,2025-04-20,3.580558004263118,11.0,7,0.0,"{'1w': 4.606906312916247, '2w': -2.336644200899612}",cohesion,2.231379979344839,
의료AI,etf_style,2025-04-20,0.6250611579777422,10.689655172413794,29,0.0,"{'1w': 1.0547231663587255, '2w': -2.543611390956373}",tier,1.250708323422506,2.0
의료AI,etf_style,2025-04-20,0.6250611579777422,10.689655172413794,29,0.0,"{'1w': 1.0547231663587255, '2w': -2.543611390956373}",cohesion,1.012776447331512,
원자력발전,etf_style,2025-04-20,3.964264965302262,8.614035087719298,57,0.0,"{'1w': 4.4079972818210535, '2w': 3.62349648700559}",tier,2.0,2.0
원자력발전,etf_style,2025-04-20,3.964264965302262,8.614035087719298,57,0.0,"{'1w': 4.4079972818210535, '2w': 3.62349648700559}",cohesion,3.0,
자전거,etf_style,2025-04-20,1.5602171875930368,10.25,4,0.0,"{'1w': 0.4927056681530387, '2w': -0.21068791590490799}",leadership,2.5,
자전거,etf_style,2025-04-20,1.5602171875930368,10.25,4,0.0,"{'1w': 0.4927056681530387, '2w': -0.21068791590490799}",leadership,1.25,
자전거,etf_style,2025-04-20,1.5602171875930368,10.25,4,0.0,"{'1w': 0.4927056681530387, '2w': -0.21068791590490799}",leadership,2.5,
자전거,etf_style,2025-04-20,1.5602171875930368,10.25,4,0.0,"{'1w': 0.4927056681530387, '2w': -0.21068791590490799}",leadership,1.25,
페인트,etf_style,2025-04-27,4.603992070919988,8.375,8,0.0,"{'1w': 1.2528140035304007, '2w': 14.066583122125982}",cohesion,1.1794129438719299,
반도체 장비,etf_style,2025-04-27,2.280289213293774,11.68041237113402,97,100.0,"{'1w': -2.331674087151153, '2w': 2.0364939254768606, '4w': -7.187186631775617, '7w': 1.6573118747132567, '8w': 0.26460828642919976}",leadership,2.75,
반도체 장비,etf_style,2025-04-27,2.280289213293774,11.68041237113402,97,100.0,"{'1w': -2.331674087151153, '2w': 2.0364939254768606, '4w': -7.187186631775617, '7w': 1.6573118747132567, '8w': 0.26460828642919976}",leadership,1.375,
플렉서블 디스플레이,etf_style,2025-04-27,2.9731783886905334,10.222222222222221,27,0.0,"{'1w': -1.6262787120322215, '2w': 1.8315706848685094}",cohesion,3.0,
통신장비,etf_style,2025-04-27,1.8679607159309413,10.770833333333334,48,0.0,"{'1w': -0.48026789806169723, '2w': 3.751126697700172}",cohesion,1.6562653160579413,
은행,etf_style,2025-04-27,5.464963009840047,8.272727272727273,11,0.0,"{'1w': 0.8410124180138002, '2w': 0.11013146373048177}",cohesion,1.151764658499395,
은행,etf_style,2025-04-27,5.464963009840047,8.272727272727273,11,0.0,"{'1w': 0.8410124180138002, '2w': 0.11013146373048177}",leadership,3.0,
은행,etf_style,2025-04-27,5.464963009840047,8.272727272727273,11,0.0,"{'1w': 0.8410124180138002, '2w': 0.11013146373048177}",leadership,1.6675,
은행,etf_style,2025-04-27,5.464963009840047,8.272727272727273,11,0.0,"{'1w': 0.8410124180138002, '2w': 0.11013146373048177}",leadership,1.1116666666666668,
제약업체,etf_style,2025-04-27,3.108574349624558,10.48421052631579,95,0.0,"{'1w': -1.3733574584903638, '2w': -0.9476695483914832}",leadership,1.0050000000000001,
화장품,etf_style,2025-04-27,2.9465707218685884,9.59,100,0.0,"{'1w': -0.7948698703446531, '2w': 2.2653917215567945}",cohesion,2.066607673512907,
증권,etf_style,2025-04-27,22.966155755397,10.923076923076923,26,100.0,"{'1w': 4.257536542281423, '2w': 3.8628295775730397, '4w': -14.407695658937756, '7w': 5.612498998398272, '8w': 6.462228151090231}",leadership,1.175,
시스템반도체,etf_style,2025-04-27,2.793192086779773,9.933333333333334,60,0.0,"{'1w': -2.1602039402599256, '2w': 1.2844048426736638}",tier,1.3111969181065486,1.0
시스템반도체,etf_style,2025-04-27,2.793192086779773,9.933333333333334,60,0.0,"{'1w': -2.1602039402599256, '2w': 1.2844048426736638}",cohesion,3.0,
풍력에너지,etf_style,2025-04-27,3.9621021091991455,7.857142857142857,42,0.0,"{'1w': -0.714959742529152, '2w': 2.903578473754025}",leadership,3.0,
풍력에너지,etf_style,2025-04-27,3.9621021091991455,7.857142857142857,42,0.0,"{'1w': -0.714959742529152, '2w': 2.903578473754025}",leadership,2.0524999999999998,
풍력에너지,etf_style,2025-04-27,3.9621021091991455,7.857142857142857,42,0.0,"{'1w': -0.714959742529152, '2w': 2.903578473754025}",leadership,1.3683333333333332,
태양광에너지,etf_style,2025-04-27,4.008853826387301,8.517857142857142,56,0.0,"{'1w': -1.6232461508486844, '2w': 2.6294991377633665}",leadership,3.0,
태양광에너지,etf_style,2025-04-27,4.008853826387301,8.517857142857142,56,0.0,"{'1w': -1.6232461508486844, '2w': 2.6294991377633665}",leadership,1.6875,
태양광에너지,etf_style,2025-04-27,4.008853826387301,8.517857142857142,56,0.0,"{'1w': -1.6232461508486844, '2w': 2.6294991377633665}",leadership,1.125,
4차산업 수혜주,etf_style,2025-04-27,2.915395460476071,9.826086956521738,46,0.0,"{'1w': -0.07245887535497222, '2w': 2.320848012943903}",leadership,2.0,
4차산업 수혜주,etf_style,2025-04-27,2.915395460476071,9.826086956521738,46,0.0,"{'1w': -0.07245887535497222, '2w': 2.320848012943903}",leadership,1.0,
자율주행차,etf_style,2025-04-27,2.0389135788539323,10.508196721311476,61,0.0,"{'1w': -1.223725495432934, '2w': 1.2618602777386507}",leadership,2.31,
자율주행차,etf_style,2025-04-27,2.0389135788539323,10.508196721311476,61,0.0,"{'1w': -1.223725495432934, '2w': 1.2618602777386507}",leadership,1.155,
2차전지,etf_style,2025-04-27,4.724616696698154,11.417721518987342,158,100.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837, '4w': -7.121785518386921, '7w': 0.6320683115963862, '8w': -2.0968843664625045}",leadership,3.0,
2차전지,etf_style,2025-04-27,4.724616696698154,11.417721518987342,158,100.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837, '4w': -7.121785518386921, '7w': 0.6320683115963862, '8w': -2.0968843664625045}",leadership,1.605,
2차전지,etf_style,2025-04-27,4.724616696698154,11.417721518987342,158,100.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837, '4w': -7.121785518386921, '7w': 0.6320683115963862, '8w': -2.0968843664625045}",leadership,1.07,
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",leadership,3.0,
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",leadership,1.605,
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",leadership,1.07,
비철금속,etf_style,2025-04-27,0.916157944647962,11.423076923076923,26,0.0,"{'1w': 0.39410431253059025, '2w': -0.13887575328681304}",tier,2.0,2.0
비철금속,etf_style,2025-04-27,0.916157944647962,11.423076923076923,26,0.0,"{'1w': 0.39410431253059025, '2w': -0.13887575328681304}",cohesion,2.3302779410165813,
건설 대표주,etf_style,2025-04-27,4.544169691570091,6.333333333333333,9,0.0,"{'1w': 4.022659734594942, '2w': 2.4857300512508655}",cohesion,1.4420180649382692,
건설 대표주,etf_style,2025-04-27,4.544169691570091,6.333333333333333,9,0.0,"{'1w': 4.022659734594942, '2w': 2.4857300512508655}",leadership,1.6649999999999998,
철강 중소형,etf_style,2025-04-27,1.2428919416248039,10.682926829268293,41,0.0,"{'1w': -1.1120928799642715, '2w': 1.9221057985458991}",cohesion,1.175465868331924,
폐배터리,etf_style,2025-04-27,2.9740455009953153,9.6,25,0.0,"{'1w': -1.3803272358716727, '2w': -0.22652052813326443}",tier,1.8168575236858553,1.0
폐배터리,etf_style,2025-04-27,2.9740455009953153,9.6,25,0.0,"{'1w': -1.3803272358716727, '2w': -0.22652052813326443}",cohesion,2.9150929174058295,
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",leadership,3.0,
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",leadership,1.605,
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",leadership,1.07,
광고,etf_style,2025-04-27,1.6074386097622495,10.73076923076923,26,0.0,"{'1w': 0.2736918451410763, '2w': 3.0709614510123378}",leadership,1.6649999999999998,
카지노,etf_style,2025-04-27,3.718402517708545,9.5,6,0.0,"{'1w': 3.828907274104734, '2w': 2.5806612295115197}",leadership,1.6649999999999998,
정유,etf_style,2025-04-27,4.755597302932608,8.25,4,0.0,"{'1w': -0.6092400969603564, '2w': -0.05496259320468405}",cohesion,1.3658999334537356,
윤활유,etf_style,2025-04-27,4.54090454066384,9.0,8,0.0,"{'1w': 1.7617283884172321, '2w': -0.21903705717370717}",leadership,3.0,
윤활유,etf_style,2025-04-27,4.54090454066384,9.0,8,0.0,"{'1w': 1.7617283884172321, '2w': -0.21903705717370717}",leadership,1.6675,
윤활유,etf_style,2025-04-27,4.54090454066384,9.0,8,0.0,"{'1w': 1.7617283884172321, '2w': -0.21903705717370717}",leadership,1.1116666666666668,
자원개발,etf_style,2025-04-27,3.8882048302317864,8.9375,16,0.0,"{'1w': -6.524746725307743, '2w': -4.432793791554297}",leadership,2.2199999999999998,
자원개발,etf_style,2025-04-27,3.8882048302317864,8.9375,16,0.0,"{'1w': -6.524746725307743, '2w': -4.432793791554297}",leadership,1.1099999999999999,
종합상사,etf_style,2025-04-27,4.091106194066773,8.615384615384615,13,0.0,"{'1w': 1.576671947993182, '2w': 1.9671875894754463}",cohesion,2.744467222510241,
은행,etf_style,2025-04-27,5.464963009840047,8.272727272727273,11,0.0,"{'1w': 0.8410124180138002, '2w': 0.11013146373048177}",leadership,3.0,
은행,etf_style,2025-04-27,5.464963009840047,8.272727272727273,11,0.0,"{'1w': 0.8410124180138002, '2w': 0.11013146373048177}",leadership,1.6675,
은행,etf_style,2025-04-27,5.464963009840047,8.272727272727273,11,0.0,"{'1w': 0.8410124180138002, '2w': 0.11013146373048177}",leadership,1.1116666666666668,
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",tier,3.0,1.0
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",cohesion,3.0,
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",leadership,3.0,
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",leadership,1.605,
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",leadership,1.07,
유리 기판,etf_style,2025-04-27,1.7585067694671865,10.285714285714286,21,0.0,"{'1w': -2.574108031551889, '2w': 3.2274488562511685}",tier,2.4627948546475156,1.0
유리 기판,etf_style,2025-04-27,1.7585067694671865,10.285714285714286,21,0.0,"{'1w': -2.574108031551889, '2w': 3.2274488562511685}",cohesion,3.0,
유리 기판,etf_style,2025-04-27,1.7585067694671865,10.285714285714286,21,0.0,"{'1w': -2.574108031551889, '2w': 3.2274488562511685}",leadership,2.855,
유리 기판,etf_style,2025-04-27,1.7585067694671865,10.285714285714286,21,0.0,"{'1w': -2.574108031551889, '2w': 3.2274488562511685}",leadership,1.4275,
GTX(수도권 광역급행철도),etf_style,2025-04-27,2.6374480710525425,9.620689655172415,29,0.0,"{'1w': 2.2709447085700902, '2w': 1.2223064570916526}",leadership,3.0,
GTX(수도권 광역급행철도),etf_style,2025-04-27,2.6374480710525425,9.620689655172415,29,0.0,"{'1w': 2.2709447085700902, '2w': 1.2223064570916526}",leadership,1.5525,
GTX(수도권 광역급행철도),etf_style,2025-04-27,2.6374480710525425,9.620689655172415,29,0.0,"{'1w': 2.2709447085700902, '2w': 1.2223064570916526}",leadership,1.035,
사물인터넷,etf_style,2025-04-27,3.030520914180709,9.823529411764707,34,0.0,"{'1w': 0.9893428684957897, '2w': 1.2205727670662303}",leadership,2.1350000000000002,
사물인터넷,etf_style,2025-04-27,3.030520914180709,9.823529411764707,34,0.0,"{'1w': 0.9893428684957897, '2w': 1.2205727670662303}",leadership,1.0675000000000001,
조선,etf_style,2025-04-27,3.7319390473688494,8.555555555555555,9,0.0,"{'1w': 1.756518509815537, '2w': 3.500369994537351}",tier,2.0,2.0
조선,etf_style,2025-04-27,3.7319390473688494,8.555555555555555,9,0.0,"{'1w': 1.756518509815537, '2w': 3.500369994537351}",cohesion,2.2097457511057814,
전력설비,etf_style,2025-04-27,4.423429122331986,7.885714285714286,35,0.0,"{'1w': 2.6567276863142513, '2w': 2.0994346257449}",leadership,3.0,
전력설비,etf_style,2025-04-27,4.423429122331986,7.885714285714286,35,0.0,"{'1w': 2.6567276863142513, '2w': 2.0994346257449}",leadership,1.5,
전력설비,etf_style,2025-04-27,4.423429122331986,7.885714285714286,35,0.0,"{'1w': 2.6567276863142513, '2w': 2.0994346257449}",leadership,1.0,
전기차,etf_style,2025-04-27,1.386556467462979,11.034782608695652,115,0.0,"{'1w': -1.1050657387740375, '2w': 0.20161975377218397}",leadership,2.0100000000000002,
전기차,etf_style,2025-04-27,1.386556467462979,11.034782608695652,115,0.0,"{'1w': -1.1050657387740375, '2w': 0.20161975377218397}",leadership,1.0050000000000001,
자동차 대표주,etf_style,2025-04-27,0.9434003894470084,12.0,9,0.0,"{'1w': -0.4335559566241689, '2w': -1.0198683368212071}",cohesion,2.0089382483831923,
해운,etf_style,2025-04-27,4.588441136268808,9.5,6,0.0,"{'1w': -2.1128714646110467, '2w': -0.411278757321523}",cohesion,2.0777092932198875,
온디바이스 AI,etf_style,2025-04-27,8.911445298432168,11.481481481481481,27,100.0,"{'1w': -3.5220661097579473, '2w': 0.8376130883921132, '4w': -10.821606547609544, '7w': 2.795595034108598, '8w': 4.053386722996747}",cohesion,3.0,
타이어,etf_style,2025-04-27,4.850789837653204,8.153846153846153,13,0.0,"{'1w': 3.3614107319726925, '2w': 3.001302887020147}",cohesion,1.6122376646286076,
도시가스,etf_style,2025-04-27,3.9443094349389693,9.11111111111111,9,0.0,"{'1w': 1.5337541498501541, '2w': 0.3726835585551122}",cohesion,1.3129731244360505,
겨울,etf_style,2025-04-27,3.378854514272024,9.545454545454545,22,0.0,"{'1w': 1.186486279836693, '2w': 0.5851684365895848}",cohesion,1.8713342610114128,
남-북-러 가스관사업,etf_style,2025-04-27,0.791696585395496,10.722222222222221,18,0.0,"{'1w': -2.574179472756976, '2w': -0.4746503326306255}",cohesion,1.5197930336068388,
증권,etf_style,2025-04-27,5.44331088591718,5.961538461538462,26,0.0,"{'1w': 4.257536542281423, '2w': 3.8628295775730397}",tier,1.0144907386581856,2.0
증권,etf_style,2025-04-27,5.44331088591718,5.961538461538462,26,0.0,"{'1w': 4.257536542281423, '2w': 3.8628295775730397}",leadership,1.175,
삼성페이,etf_style,2025-04-27,3.5670778993637673,8.214285714285714,28,0.0,"{'1w': 1.4106168825547496, '2w': 2.6389960994653436}",cohesion,1.088650931691672,
철강 주요종목,etf_style,2025-04-27,2.449859563465473,10.727272727272727,11,0.0,"{'1w': -0.8230247366933533, '2w': -0.0871301279734555}",cohesion,3.0,
비료,etf_style,2025-04-27,4.006736866311265,9.333333333333334,12,0.0,"{'1w': -0.6941169313088608, '2w': 0.13573116639404265}",leadership,3.0,
비료,etf_style,2025-04-27,4.006736866311265,9.333333333333334,12,0.0,"{'1w': -0.6941169313088608, '2w': 0.13573116639404265}",leadership,1.6675,
비료,etf_style,2025-04-27,4.006736866311265,9.333333333333334,12,0.0,"{'1w': -0.6941169313088608, '2w': 0.13573116639404265}",leadership,1.1116666666666668,
휴대폰부품,etf_style,2025-04-27,1.8440524548152815,10.490196078431373,51,0.0,"{'1w': -2.8552814655081113, '2w': -0.4034589388562154}",tier,3.0,1.0
휴대폰부품,etf_style,2025-04-27,1.8440524548152815,10.490196078431373,51,0.0,"{'1w': -2.8552814655081113, '2w': -0.4034589388562154}",cohesion,3.0,
갤럭시 부품주,etf_style,2025-04-27,2.368399502812846,10.609756097560975,41,0.0,"{'1w': -1.5912978411789616, '2w': 0.9964238437048135}",leadership,1.6649999999999998,
폴더블폰,etf_style,2025-04-27,2.3148493212089973,10.741935483870968,31,0.0,"{'1w': -1.9833053004359116, '2w': 1.0354474531768527}",leadership,2.02,
폴더블폰,etf_style,2025-04-27,2.3148493212089973,10.741935483870968,31,0.0,"{'1w': -1.9833053004359116, '2w': 1.0354474531768527}",leadership,1.01,
석유화학,etf_style,2025-04-27,4.3941432729163115,9.227272727272727,22,0.0,"{'1w': 0.009827597622369318, '2w': 3.357599315459257}",cohesion,3.0,
석유화학,etf_style,2025-04-27,4.3941432729163115,9.227272727272727,22,0.0,"{'1w': 0.009827597622369318, '2w': 3.357599315459257}",leadership,3.0,
석유화학,etf_style,2025-04-27,4.3941432729163115,9.227272727272727,22,0.0,"{'1w': 0.009827597622369318, '2w': 3.357599315459257}",leadership,1.6675,
석유화학,etf_style,2025-04-27,4.3941432729163115,9.227272727272727,22,0.0,"{'1w': 0.009827597622369318, '2w': 3.357599315459257}",leadership,1.1116666666666668,
블록체인,etf_style,2025-04-27,4.214948812678519,8.961538461538462,26,0.0,"{'1w': 2.1184302081233253, '2w': -0.25241833389283663}",leadership,1.6649999999999998,
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",leadership,3.0,
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",leadership,1.605,
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",leadership,1.07,
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",tier,1.1845372078418568,2.0
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",cohesion,1.3376192247462975,
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",leadership,3.0,
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",leadership,1.605,
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",leadership,1.07,
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",tier,1.7626844789856928,1.0
2차전지,etf_style,2025-04-27,1.2489347509761233,10.886075949367088,158,0.0,"{'1w': -1.3698705810907237, '2w': 0.7422506610989837}",cohesion,3.0,
