theme,strategy,signal_date,total_return,holding_weeks,n_stocks,signal_still_valid_pct,signal_type,signal_strength,tier
남북경협,relaxed,2025-03-16,3.6961848423151022,11.964285714285714,28,0.0,leadership,1.2116666666666667,
그래핀,relaxed,2025-03-16,1.1318931228878484,11.23076923076923,13,0.0,leadership,3.0,
그래핀,relaxed,2025-03-16,1.1318931228878484,11.23076923076923,13,0.0,leadership,1.6675,
그래핀,relaxed,2025-03-16,1.1318931228878484,11.23076923076923,13,0.0,leadership,1.1116666666666668,
자전거,relaxed,2025-03-16,3.432999327637227,12.0,4,0.0,leadership,2.5,
자전거,relaxed,2025-03-16,3.432999327637227,12.0,4,0.0,leadership,1.25,
자전거,relaxed,2025-03-16,3.432999327637227,12.0,4,0.0,leadership,2.5,
자전거,relaxed,2025-03-16,3.432999327637227,12.0,4,0.0,leadership,1.25,
반도체 장비,relaxed,2025-03-23,0.8998025807448298,11.989690721649485,97,0.0,leadership,2.75,
반도체 장비,relaxed,2025-03-23,0.8998025807448298,11.989690721649485,97,0.0,leadership,1.375,
은행,relaxed,2025-03-23,4.715822741038438,12.0,11,0.0,leadership,3.0,
은행,relaxed,2025-03-23,4.715822741038438,12.0,11,0.0,leadership,1.6675,
은행,relaxed,2025-03-23,4.715822741038438,12.0,11,0.0,leadership,1.1116666666666668,
제약업체,relaxed,2025-03-23,11.247489796742478,11.326315789473684,95,100.0,leadership,1.0050000000000001,
증권,relaxed,2025-03-23,9.100080641356653,11.961538461538462,26,0.0,leadership,1.175,
풍력에너지,relaxed,2025-03-23,7.7297134512249,11.880952380952381,42,0.0,leadership,3.0,
풍력에너지,relaxed,2025-03-23,7.7297134512249,11.880952380952381,42,0.0,leadership,2.0524999999999998,
풍력에너지,relaxed,2025-03-23,7.7297134512249,11.880952380952381,42,0.0,leadership,1.3683333333333332,
태양광에너지,relaxed,2025-03-23,6.337058141674083,11.714285714285714,56,0.0,leadership,3.0,
태양광에너지,relaxed,2025-03-23,6.337058141674083,11.714285714285714,56,0.0,leadership,1.6875,
태양광에너지,relaxed,2025-03-23,6.337058141674083,11.714285714285714,56,0.0,leadership,1.125,
4차산업 수혜주,relaxed,2025-03-23,4.180377912240512,11.826086956521738,46,0.0,leadership,2.0,
4차산업 수혜주,relaxed,2025-03-23,4.180377912240512,11.826086956521738,46,0.0,leadership,1.0,
자율주행차,relaxed,2025-03-23,1.0691530753131069,12.0,61,0.0,leadership,2.31,
자율주행차,relaxed,2025-03-23,1.0691530753131069,12.0,61,0.0,leadership,1.155,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,1.07,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,1.07,
건설 대표주,relaxed,2025-03-23,8.530338850743977,11.88888888888889,9,0.0,leadership,1.6649999999999998,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,1.07,
광고,relaxed,2025-03-23,2.3682235258943143,11.615384615384615,26,0.0,leadership,1.6649999999999998,
카지노,relaxed,2025-03-23,4.516977640676857,12.0,6,0.0,leadership,1.6649999999999998,
윤활유,relaxed,2025-03-23,2.8001576336562906,12.0,8,0.0,leadership,3.0,
윤활유,relaxed,2025-03-23,2.8001576336562906,12.0,8,0.0,leadership,1.6675,
윤활유,relaxed,2025-03-23,2.8001576336562906,12.0,8,0.0,leadership,1.1116666666666668,
자원개발,relaxed,2025-03-23,2.6271881178368277,12.0,16,0.0,leadership,2.2199999999999998,
자원개발,relaxed,2025-03-23,2.6271881178368277,12.0,16,0.0,leadership,1.1099999999999999,
은행,relaxed,2025-03-23,4.715822741038438,12.0,11,0.0,leadership,3.0,
은행,relaxed,2025-03-23,4.715822741038438,12.0,11,0.0,leadership,1.6675,
은행,relaxed,2025-03-23,4.715822741038438,12.0,11,0.0,leadership,1.1116666666666668,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,1.07,
유리 기판,relaxed,2025-03-23,-0.11700259373764006,12.0,21,0.0,leadership,2.855,
유리 기판,relaxed,2025-03-23,-0.11700259373764006,12.0,21,0.0,leadership,1.4275,
GTX(수도권 광역급행철도),relaxed,2025-03-23,6.12471209230808,11.96551724137931,29,0.0,leadership,3.0,
GTX(수도권 광역급행철도),relaxed,2025-03-23,6.12471209230808,11.96551724137931,29,0.0,leadership,1.5525,
GTX(수도권 광역급행철도),relaxed,2025-03-23,6.12471209230808,11.96551724137931,29,0.0,leadership,1.035,
사물인터넷,relaxed,2025-03-23,3.2551439901040724,12.0,34,0.0,leadership,2.1350000000000002,
사물인터넷,relaxed,2025-03-23,3.2551439901040724,12.0,34,0.0,leadership,1.0675000000000001,
전력설비,relaxed,2025-03-23,7.164957946487013,12.0,35,0.0,leadership,3.0,
전력설비,relaxed,2025-03-23,7.164957946487013,12.0,35,0.0,leadership,1.5,
전력설비,relaxed,2025-03-23,7.164957946487013,12.0,35,0.0,leadership,1.0,
건설기계,relaxed,2025-03-23,3.1044081828259587,11.956521739130435,23,0.0,cohesion,1.016390894461652,
전기차,relaxed,2025-03-23,0.9304704787330661,12.0,115,0.0,leadership,2.0100000000000002,
전기차,relaxed,2025-03-23,0.9304704787330661,12.0,115,0.0,leadership,1.0050000000000001,
증권,relaxed,2025-03-23,9.100080641356653,11.961538461538462,26,0.0,leadership,1.175,
비료,relaxed,2025-03-23,4.817834079427219,12.0,12,0.0,leadership,3.0,
비료,relaxed,2025-03-23,4.817834079427219,12.0,12,0.0,leadership,1.6675,
비료,relaxed,2025-03-23,4.817834079427219,12.0,12,0.0,leadership,1.1116666666666668,
갤럭시 부품주,relaxed,2025-03-23,1.3308021662931149,12.0,41,0.0,tier,1.047636271294513,2.0
갤럭시 부품주,relaxed,2025-03-23,1.3308021662931149,12.0,41,0.0,leadership,1.6649999999999998,
폴더블폰,relaxed,2025-03-23,1.0011082824168063,12.0,31,0.0,leadership,2.02,
폴더블폰,relaxed,2025-03-23,1.0011082824168063,12.0,31,0.0,leadership,1.01,
석유화학,relaxed,2025-03-23,4.303423853219072,11.954545454545455,22,0.0,leadership,3.0,
석유화학,relaxed,2025-03-23,4.303423853219072,11.954545454545455,22,0.0,leadership,1.6675,
석유화학,relaxed,2025-03-23,4.303423853219072,11.954545454545455,22,0.0,leadership,1.1116666666666668,
블록체인,relaxed,2025-03-23,5.994642879506254,12.0,26,0.0,leadership,1.6649999999999998,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,1.07,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,1.07,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-23,0.15002407307997775,12.0,158,0.0,leadership,1.07,
전기차,relaxed,2025-03-23,0.9304704787330661,12.0,115,0.0,leadership,2.0100000000000002,
전기차,relaxed,2025-03-23,0.9304704787330661,12.0,115,0.0,leadership,1.0050000000000001,
OLED(유기 발광 다이오드),relaxed,2025-03-23,0.6922072073909074,11.988636363636363,88,0.0,leadership,1.5699999999999998,
전기차,relaxed,2025-03-23,0.9304704787330661,12.0,115,0.0,leadership,2.0100000000000002,
전기차,relaxed,2025-03-23,0.9304704787330661,12.0,115,0.0,leadership,1.0050000000000001,
네옴시티,relaxed,2025-03-23,4.411772573679047,11.96551724137931,29,0.0,leadership,3.0,
네옴시티,relaxed,2025-03-23,4.411772573679047,11.96551724137931,29,0.0,leadership,2.2375,
네옴시티,relaxed,2025-03-23,4.411772573679047,11.96551724137931,29,0.0,leadership,1.4916666666666667,
제대혈,relaxed,2025-03-23,-0.34551892565291403,12.0,6,0.0,leadership,2.5,
제대혈,relaxed,2025-03-23,-0.34551892565291403,12.0,6,0.0,leadership,1.25,
태풍 및 장마,relaxed,2025-03-23,6.157355145035288,11.636363636363637,11,0.0,leadership,1.6649999999999998,
남북경협,relaxed,2025-03-23,7.080977227137967,11.607142857142858,28,0.0,leadership,3.0,
남북경협,relaxed,2025-03-23,7.080977227137967,11.607142857142858,28,0.0,leadership,1.8175000000000001,
남북경협,relaxed,2025-03-23,7.080977227137967,11.607142857142858,28,0.0,leadership,1.2116666666666667,
그래핀,relaxed,2025-03-23,2.582797368989775,11.23076923076923,13,0.0,leadership,3.0,
그래핀,relaxed,2025-03-23,2.582797368989775,11.23076923076923,13,0.0,leadership,1.6675,
그래핀,relaxed,2025-03-23,2.582797368989775,11.23076923076923,13,0.0,leadership,1.1116666666666668,
자전거,relaxed,2025-03-23,4.302247624362971,12.0,4,0.0,leadership,2.5,
자전거,relaxed,2025-03-23,4.302247624362971,12.0,4,0.0,leadership,1.25,
자전거,relaxed,2025-03-23,4.302247624362971,12.0,4,0.0,leadership,2.5,
자전거,relaxed,2025-03-23,4.302247624362971,12.0,4,0.0,leadership,1.25,
반도체 장비,relaxed,2025-03-30,4.79698494760853,11.70103092783505,97,100.0,leadership,2.75,
반도체 장비,relaxed,2025-03-30,4.79698494760853,11.70103092783505,97,100.0,leadership,1.375,
은행,relaxed,2025-03-30,6.073438759263598,12.0,11,0.0,leadership,3.0,
은행,relaxed,2025-03-30,6.073438759263598,12.0,11,0.0,leadership,1.6675,
은행,relaxed,2025-03-30,6.073438759263598,12.0,11,0.0,leadership,1.1116666666666668,
제약업체,relaxed,2025-03-30,2.5485571500561353,11.642105263157895,95,0.0,leadership,1.0050000000000001,
증권,relaxed,2025-03-30,10.255405860455872,11.884615384615385,26,0.0,leadership,1.175,
풍력에너지,relaxed,2025-03-30,9.526284798535196,11.642857142857142,42,0.0,leadership,3.0,
풍력에너지,relaxed,2025-03-30,9.526284798535196,11.642857142857142,42,0.0,leadership,2.0524999999999998,
풍력에너지,relaxed,2025-03-30,9.526284798535196,11.642857142857142,42,0.0,leadership,1.3683333333333332,
태양광에너지,relaxed,2025-03-30,6.805661935805479,11.446428571428571,56,0.0,leadership,3.0,
태양광에너지,relaxed,2025-03-30,6.805661935805479,11.446428571428571,56,0.0,leadership,1.6875,
태양광에너지,relaxed,2025-03-30,6.805661935805479,11.446428571428571,56,0.0,leadership,1.125,
4차산업 수혜주,relaxed,2025-03-30,5.778312966917305,10.869565217391305,46,0.0,leadership,2.0,
4차산업 수혜주,relaxed,2025-03-30,5.778312966917305,10.869565217391305,46,0.0,leadership,1.0,
자율주행차,relaxed,2025-03-30,1.9797178246890166,12.0,61,0.0,leadership,2.31,
자율주행차,relaxed,2025-03-30,1.9797178246890166,12.0,61,0.0,leadership,1.155,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,1.07,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,1.07,
건설 대표주,relaxed,2025-03-30,7.75400951362823,11.777777777777779,9,0.0,leadership,1.6649999999999998,
원자력발전,relaxed,2025-03-30,20.29643442370235,10.526315789473685,57,100.0,tier,1.5236956026366446,1.0
원자력발전,relaxed,2025-03-30,20.29643442370235,10.526315789473685,57,100.0,cohesion,1.204356746077803,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,1.07,
광고,relaxed,2025-03-30,3.0879988094576087,11.23076923076923,26,0.0,leadership,1.6649999999999998,
카지노,relaxed,2025-03-30,5.87526935859179,12.0,6,0.0,leadership,1.6649999999999998,
윤활유,relaxed,2025-03-30,4.456470369727402,12.0,8,0.0,leadership,3.0,
윤활유,relaxed,2025-03-30,4.456470369727402,12.0,8,0.0,leadership,1.6675,
윤활유,relaxed,2025-03-30,4.456470369727402,12.0,8,0.0,leadership,1.1116666666666668,
자원개발,relaxed,2025-03-30,3.0145876690561453,12.0,16,0.0,leadership,2.2199999999999998,
자원개발,relaxed,2025-03-30,3.0145876690561453,12.0,16,0.0,leadership,1.1099999999999999,
은행,relaxed,2025-03-30,6.073438759263598,12.0,11,0.0,leadership,3.0,
은행,relaxed,2025-03-30,6.073438759263598,12.0,11,0.0,leadership,1.6675,
은행,relaxed,2025-03-30,6.073438759263598,12.0,11,0.0,leadership,1.1116666666666668,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,1.07,
유리 기판,relaxed,2025-03-30,1.3610480363866713,12.0,21,0.0,leadership,2.855,
유리 기판,relaxed,2025-03-30,1.3610480363866713,12.0,21,0.0,leadership,1.4275,
GTX(수도권 광역급행철도),relaxed,2025-03-30,6.2961759545184695,11.241379310344827,29,0.0,leadership,3.0,
GTX(수도권 광역급행철도),relaxed,2025-03-30,6.2961759545184695,11.241379310344827,29,0.0,leadership,1.5525,
GTX(수도권 광역급행철도),relaxed,2025-03-30,6.2961759545184695,11.241379310344827,29,0.0,leadership,1.035,
사물인터넷,relaxed,2025-03-30,3.8160703140561916,12.0,34,0.0,leadership,2.1350000000000002,
사물인터넷,relaxed,2025-03-30,3.8160703140561916,12.0,34,0.0,leadership,1.0675000000000001,
전력설비,relaxed,2025-03-30,9.16735583458694,11.628571428571428,35,0.0,leadership,3.0,
전력설비,relaxed,2025-03-30,9.16735583458694,11.628571428571428,35,0.0,leadership,1.5,
전력설비,relaxed,2025-03-30,9.16735583458694,11.628571428571428,35,0.0,leadership,1.0,
전기차,relaxed,2025-03-30,1.736949022178043,11.991304347826087,115,0.0,leadership,2.0100000000000002,
전기차,relaxed,2025-03-30,1.736949022178043,11.991304347826087,115,0.0,leadership,1.0050000000000001,
증권,relaxed,2025-03-30,10.255405860455872,11.884615384615385,26,0.0,leadership,1.175,
비료,relaxed,2025-03-30,4.7542349471656875,12.0,12,0.0,leadership,3.0,
비료,relaxed,2025-03-30,4.7542349471656875,12.0,12,0.0,leadership,1.6675,
비료,relaxed,2025-03-30,4.7542349471656875,12.0,12,0.0,leadership,1.1116666666666668,
갤럭시 부품주,relaxed,2025-03-30,1.8623758464889524,12.0,41,0.0,leadership,1.6649999999999998,
폴더블폰,relaxed,2025-03-30,2.045379549761634,11.64516129032258,31,0.0,leadership,2.02,
폴더블폰,relaxed,2025-03-30,2.045379549761634,11.64516129032258,31,0.0,leadership,1.01,
석유화학,relaxed,2025-03-30,5.332270667395675,11.454545454545455,22,0.0,leadership,3.0,
석유화학,relaxed,2025-03-30,5.332270667395675,11.454545454545455,22,0.0,leadership,1.6675,
석유화학,relaxed,2025-03-30,5.332270667395675,11.454545454545455,22,0.0,leadership,1.1116666666666668,
블록체인,relaxed,2025-03-30,6.679324891373512,11.538461538461538,26,0.0,leadership,1.6649999999999998,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,1.07,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,1.07,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,3.0,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,1.605,
2차전지,relaxed,2025-03-30,0.8597602368700668,11.99367088607595,158,0.0,leadership,1.07,
전기차,relaxed,2025-03-30,1.736949022178043,11.991304347826087,115,0.0,leadership,2.0100000000000002,
전기차,relaxed,2025-03-30,1.736949022178043,11.991304347826087,115,0.0,leadership,1.0050000000000001,
OLED(유기 발광 다이오드),relaxed,2025-03-30,1.1776419999087395,11.988636363636363,88,0.0,leadership,1.5699999999999998,
전기차,relaxed,2025-03-30,1.736949022178043,11.991304347826087,115,0.0,leadership,2.0100000000000002,
전기차,relaxed,2025-03-30,1.736949022178043,11.991304347826087,115,0.0,leadership,1.0050000000000001,
네옴시티,relaxed,2025-03-30,5.184002752352101,11.931034482758621,29,0.0,leadership,3.0,
네옴시티,relaxed,2025-03-30,5.184002752352101,11.931034482758621,29,0.0,leadership,2.2375,
네옴시티,relaxed,2025-03-30,5.184002752352101,11.931034482758621,29,0.0,leadership,1.4916666666666667,
제대혈,relaxed,2025-03-30,-0.14719753584400855,12.0,6,0.0,leadership,2.5,
제대혈,relaxed,2025-03-30,-0.14719753584400855,12.0,6,0.0,leadership,1.25,
태풍 및 장마,relaxed,2025-03-30,6.412292390383007,11.545454545454545,11,0.0,leadership,1.6649999999999998,
남북경협,relaxed,2025-03-30,7.02573644472174,11.821428571428571,28,0.0,leadership,3.0,
남북경협,relaxed,2025-03-30,7.02573644472174,11.821428571428571,28,0.0,leadership,1.8175000000000001,
남북경협,relaxed,2025-03-30,7.02573644472174,11.821428571428571,28,0.0,leadership,1.2116666666666667,
그래핀,relaxed,2025-03-30,2.0286877642357353,11.153846153846153,13,0.0,leadership,3.0,
그래핀,relaxed,2025-03-30,2.0286877642357353,11.153846153846153,13,0.0,leadership,1.6675,
그래핀,relaxed,2025-03-30,2.0286877642357353,11.153846153846153,13,0.0,leadership,1.1116666666666668,
자전거,relaxed,2025-03-30,4.554811085405859,12.0,4,0.0,leadership,2.5,
자전거,relaxed,2025-03-30,4.554811085405859,12.0,4,0.0,leadership,1.25,
자전거,relaxed,2025-03-30,4.554811085405859,12.0,4,0.0,leadership,2.5,
자전거,relaxed,2025-03-30,4.554811085405859,12.0,4,0.0,leadership,1.25,
지주사,relaxed,2025-04-06,19.03264908710453,10.412903225806451,155,100.0,tier,1.5327966035777187,1.0
반도체 장비,relaxed,2025-04-06,3.6138497073625495,11.845360824742269,97,0.0,leadership,2.75,
반도체 장비,relaxed,2025-04-06,3.6138497073625495,11.845360824742269,97,0.0,leadership,1.375,
통신장비,relaxed,2025-04-06,5.321581609367034,11.333333333333334,48,0.0,cohesion,1.6512505392534402,
은행,relaxed,2025-04-06,7.3910156903410105,11.090909090909092,11,0.0,leadership,3.0,
은행,relaxed,2025-04-06,7.3910156903410105,11.090909090909092,11,0.0,leadership,1.6675,
은행,relaxed,2025-04-06,7.3910156903410105,11.090909090909092,11,0.0,leadership,1.1116666666666668,
제약업체,relaxed,2025-04-06,3.490318461681711,11.726315789473684,95,0.0,leadership,1.0050000000000001,
증권,relaxed,2025-04-06,11.655634654954014,10.961538461538462,26,0.0,leadership,1.175,
시스템반도체,relaxed,2025-04-06,5.0246134116868095,11.483333333333333,60,0.0,cohesion,1.0849208198496942,
풍력에너지,relaxed,2025-04-06,9.32702571945139,10.928571428571429,42,0.0,leadership,3.0,
풍력에너지,relaxed,2025-04-06,9.32702571945139,10.928571428571429,42,0.0,leadership,2.0524999999999998,
풍력에너지,relaxed,2025-04-06,9.32702571945139,10.928571428571429,42,0.0,leadership,1.3683333333333332,
태양광에너지,relaxed,2025-04-06,7.592204232708688,11.339285714285714,56,0.0,leadership,3.0,
태양광에너지,relaxed,2025-04-06,7.592204232708688,11.339285714285714,56,0.0,leadership,1.6875,
태양광에너지,relaxed,2025-04-06,7.592204232708688,11.339285714285714,56,0.0,leadership,1.125,
4차산업 수혜주,relaxed,2025-04-06,5.129996437576199,10.652173913043478,46,0.0,leadership,2.0,
4차산업 수혜주,relaxed,2025-04-06,5.129996437576199,10.652173913043478,46,0.0,leadership,1.0,
자율주행차,relaxed,2025-04-06,3.9603099456836173,11.836065573770492,61,0.0,leadership,2.31,
자율주행차,relaxed,2025-04-06,3.9603099456836173,11.836065573770492,61,0.0,leadership,1.155,
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,3.0,
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,1.605,
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,1.07,
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,3.0,
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,1.605,
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,1.07,
건설 대표주,relaxed,2025-04-06,9.136495508459053,11.777777777777779,9,0.0,leadership,1.6649999999999998,
철강 중소형,relaxed,2025-04-06,3.5832293309310836,10.829268292682928,41,0.0,tier,1.1318821431053543,2.0
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,3.0,
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,1.605,
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,1.07,
광고,relaxed,2025-04-06,3.490507359320908,11.615384615384615,26,0.0,leadership,1.6649999999999998,
카지노,relaxed,2025-04-06,6.034036773958565,12.0,6,0.0,leadership,1.6649999999999998,
윤활유,relaxed,2025-04-06,4.097049235348852,12.0,8,0.0,leadership,3.0,
윤활유,relaxed,2025-04-06,4.097049235348852,12.0,8,0.0,leadership,1.6675,
윤활유,relaxed,2025-04-06,4.097049235348852,12.0,8,0.0,leadership,1.1116666666666668,
자원개발,relaxed,2025-04-06,3.703209685043712,12.0,16,0.0,leadership,2.2199999999999998,
자원개발,relaxed,2025-04-06,3.703209685043712,12.0,16,0.0,leadership,1.1099999999999999,
은행,relaxed,2025-04-06,7.3910156903410105,11.090909090909092,11,0.0,leadership,3.0,
은행,relaxed,2025-04-06,7.3910156903410105,11.090909090909092,11,0.0,leadership,1.6675,
은행,relaxed,2025-04-06,7.3910156903410105,11.090909090909092,11,0.0,leadership,1.1116666666666668,
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,3.0,
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,1.605,
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,1.07,
유리 기판,relaxed,2025-04-06,3.5930022552557284,12.0,21,0.0,leadership,2.855,
유리 기판,relaxed,2025-04-06,3.5930022552557284,12.0,21,0.0,leadership,1.4275,
GTX(수도권 광역급행철도),relaxed,2025-04-06,6.522801004573034,11.551724137931034,29,0.0,leadership,3.0,
GTX(수도권 광역급행철도),relaxed,2025-04-06,6.522801004573034,11.551724137931034,29,0.0,leadership,1.5525,
GTX(수도권 광역급행철도),relaxed,2025-04-06,6.522801004573034,11.551724137931034,29,0.0,leadership,1.035,
사물인터넷,relaxed,2025-04-06,4.644492471208549,11.941176470588236,34,0.0,leadership,2.1350000000000002,
사물인터넷,relaxed,2025-04-06,4.644492471208549,11.941176470588236,34,0.0,leadership,1.0675000000000001,
전력설비,relaxed,2025-04-06,8.471170288701995,10.628571428571428,35,0.0,leadership,3.0,
전력설비,relaxed,2025-04-06,8.471170288701995,10.628571428571428,35,0.0,leadership,1.5,
전력설비,relaxed,2025-04-06,8.471170288701995,10.628571428571428,35,0.0,leadership,1.0,
전기차,relaxed,2025-04-06,3.071180341297049,11.626086956521739,115,0.0,leadership,2.0100000000000002,
전기차,relaxed,2025-04-06,3.071180341297049,11.626086956521739,115,0.0,leadership,1.0050000000000001,
증권,relaxed,2025-04-06,11.655634654954014,10.961538461538462,26,0.0,leadership,1.175,
철강 주요종목,relaxed,2025-04-06,3.021882012154728,12.0,11,0.0,cohesion,1.5368781207459665,
비료,relaxed,2025-04-06,5.647431348954584,12.0,12,0.0,leadership,3.0,
비료,relaxed,2025-04-06,5.647431348954584,12.0,12,0.0,leadership,1.6675,
비료,relaxed,2025-04-06,5.647431348954584,12.0,12,0.0,leadership,1.1116666666666668,
갤럭시 부품주,relaxed,2025-04-06,9.12169270787123,11.75609756097561,41,100.0,leadership,1.6649999999999998,
폴더블폰,relaxed,2025-04-06,3.9773011327862355,11.580645161290322,31,0.0,leadership,2.02,
폴더블폰,relaxed,2025-04-06,3.9773011327862355,11.580645161290322,31,0.0,leadership,1.01,
석유화학,relaxed,2025-04-06,7.506308001980929,11.363636363636363,22,0.0,leadership,3.0,
석유화학,relaxed,2025-04-06,7.506308001980929,11.363636363636363,22,0.0,leadership,1.6675,
석유화학,relaxed,2025-04-06,7.506308001980929,11.363636363636363,22,0.0,leadership,1.1116666666666668,
블록체인,relaxed,2025-04-06,6.895442951062618,11.576923076923077,26,0.0,leadership,1.6649999999999998,
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,3.0,
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,1.605,
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,1.07,
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,3.0,
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,1.605,
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,1.07,
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,3.0,
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,1.605,
2차전지,relaxed,2025-04-06,2.699151758245854,11.708860759493671,158,0.0,leadership,1.07,
전기차,relaxed,2025-04-06,3.071180341297049,11.626086956521739,115,0.0,leadership,2.0100000000000002,
전기차,relaxed,2025-04-06,3.071180341297049,11.626086956521739,115,0.0,leadership,1.0050000000000001,
OLED(유기 발광 다이오드),relaxed,2025-04-06,2.692850501070751,11.954545454545455,88,0.0,leadership,1.5699999999999998,
전기차,relaxed,2025-04-06,3.071180341297049,11.626086956521739,115,0.0,leadership,2.0100000000000002,
전기차,relaxed,2025-04-06,3.071180341297049,11.626086956521739,115,0.0,leadership,1.0050000000000001,
네옴시티,relaxed,2025-04-06,5.540352333841266,11.586206896551724,29,0.0,leadership,3.0,
네옴시티,relaxed,2025-04-06,5.540352333841266,11.586206896551724,29,0.0,leadership,2.2375,
